no-pathology vs pathology differential expression,,,,,,,,,,,no-pathology vs early-pathology differential expression,,,,,,,,,,, early-pathology vs late-pathology differential expression,,,,,,,,
,IndModel.adj.pvals,no.pathology.mean,pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,no.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,late.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models
GLB1L2,0.838410035,0.004161561,0.005952394,0.516345227,NA,NA,FALSE,FALSE,,,MINOS1-NBL1,0.719652787,0.002717483,0.002819107,0.052967106,NA,NA,FALSE,FALSE,,,MUSK,0.982113893,0.002234419,0.004111963,-0.879927286,-1.769815325,0.07675791,FALSE,FALSE
UCN,0.839125024,0.020251286,0.026390715,0.382016897,1.124144324,0.260951805,FALSE,FALSE,,,ARHGAP4,0.719652787,0.003972403,0.00558827,0.492389689,NA,NA,FALSE,FALSE,,,TMEM240,0.982368766,0.004362913,0.003997511,0.126189723,NA,NA,FALSE,FALSE
GSKIP,0.839400124,0.030768351,0.039782301,0.370679606,2.087061099,0.036882612,FALSE,FALSE,,,AKNAD1,0.720211083,0.004822441,0.005878556,0.285698264,0.98002022,0.327076138,FALSE,FALSE,,,SMCO2,0.982954828,0.001332227,0.001707751,-0.358257461,NA,NA,FALSE,FALSE
UPK1B,0.839506409,0.00152467,0.00234174,0.619083996,NA,NA,FALSE,FALSE,,,FAM109B,0.720334417,0.001373321,0.004030905,1.553435295,NA,NA,FALSE,FALSE,,,BCL2L15,0.983145299,0.002077585,0.003660524,-0.817142785,NA,NA,FALSE,FALSE
YBX3,0.839639302,0.001560892,0.001993738,0.353104602,NA,NA,FALSE,FALSE,,,TKTL1,0.720844178,0.001702977,0.002829189,0.732329889,NA,NA,FALSE,FALSE,,,GOLGA6L9,0.983145299,0.005275141,0.005497197,-0.059486664,-0.648962459,0.516362642,FALSE,FALSE
CYYR1,0.840599584,0.019178918,0.02378341,0.310434272,1.417536777,0.15632605,FALSE,FALSE,,,NLRP10,0.721318414,0.000779205,0.001114334,0.516108202,NA,NA,FALSE,FALSE,,,IL5RA,0.983240516,0.002064544,0.002734878,-0.40565307,NA,NA,FALSE,FALSE
VSIG1,0.840606444,0.002480136,0.003001053,0.275049454,NA,NA,FALSE,FALSE,,,TEX43,0.721449013,0.002581638,0.001722156,-0.584070911,NA,NA,FALSE,FALSE,,,SEMA3B,0.983297483,0.004330856,0.008353436,-0.947717515,NA,NA,FALSE,FALSE
LMNTD1,0.841636476,0.008151814,0.010150799,0.316400127,1.482222421,0.138281123,FALSE,FALSE,,,PROB1,0.722039048,0.002236095,0.004641153,1.053501625,NA,NA,FALSE,FALSE,,,LCT,0.983419888,0.0006667,0.003906201,-2.550655851,NA,NA,FALSE,FALSE
SF3B4,0.841855856,0.03040542,0.036695449,0.271272637,1.734314942,0.082862218,FALSE,FALSE,,,OASL,0.722597589,0.001046792,0.001335552,0.351460938,NA,NA,FALSE,FALSE,,,GJA1,0.983419888,0.007285771,0.015371248,-1.077080785,NA,NA,FALSE,FALSE
CACNA1H,0.841908127,0.003044165,0.003524968,0.211563294,NA,NA,FALSE,FALSE,,,RP11-435I10.4,0.722597589,0.011284151,0.017347349,0.620417348,1.430365567,0.152612125,FALSE,FALSE,,,SGK223,0.983484034,0.017553561,0.028155563,-0.68165632,-0.87370754,0.382277544,FALSE,FALSE
MINOS1-NBL1,0.842241405,0.002790081,0.002490358,-0.163953559,NA,NA,FALSE,FALSE,,,CPB1,0.722694607,0.001482164,0.001750909,0.240399561,NA,NA,FALSE,FALSE,,,FAM124A,0.983484034,0.013037993,0.018680606,-0.518819528,-1.625821438,0.103987646,FALSE,FALSE
CLCN2,0.842241405,0.015405892,0.022273215,0.531827582,1.597892749,0.110066848,FALSE,FALSE,,,ISLR2,0.723352193,0.007244763,0.007520753,0.053938546,NA,NA,FALSE,FALSE,,,FAM109B,0.983484034,0.001338194,0.003136722,-1.228970701,NA,NA,FALSE,FALSE
SHCBP1,0.842241405,0.002116414,0.001925478,-0.13640556,NA,NA,FALSE,FALSE,,,KLHL6,0.72358171,0.001786543,0.002075587,0.216348183,NA,NA,FALSE,FALSE,,,TNN,0.983579715,0.001372473,0.002328569,-0.762666206,NA,NA,FALSE,FALSE
TMEM54,0.842437379,0.008087218,0.013091557,0.694921294,1.590310216,0.111764897,FALSE,FALSE,,,FGFR3,0.723858597,0.003111678,0.01272598,2.03201222,NA,NA,FALSE,FALSE,,,ALOXE3,0.983674855,0.001746881,0.003101154,-0.828024407,NA,NA,FALSE,FALSE
SLC2A8,0.842504105,0.034814471,0.048420451,0.475929427,2.024229042,0.042946591,FALSE,FALSE,,,MMRN2,0.724342538,0.003156737,0.004877534,0.627718033,NA,NA,FALSE,FALSE,,,REN,0.983769982,0.001244716,0.001733737,-0.478068727,NA,NA,FALSE,FALSE
NOXRED1,0.842615383,0.007849426,0.008880105,0.177989622,0.790261178,0.429375254,FALSE,FALSE,,,POMC,0.724435869,0.003537774,0.004062054,0.19936779,NA,NA,FALSE,FALSE,,,TOP2A,0.984123647,0.000648748,0.004510729,-2.797629927,NA,NA,FALSE,FALSE
GLIPR1,0.843141833,0.061045205,0.076735438,0.330015026,2.574723355,0.010032029,FALSE,FALSE,,,SLC1A3,0.724959927,0.01365228,0.032134637,1.234987323,0.282175932,0.777808612,FALSE,FALSE,,,RP11-290H9.2,0.984123647,0.001840767,0.003556611,-0.950196188,NA,NA,FALSE,FALSE
SGF29,0.843187548,0.029651234,0.035545194,0.261562366,1.769486098,0.076812789,FALSE,FALSE,,,KIAA1024L,0.72521826,0.003235357,0.003715164,0.199500773,NA,NA,FALSE,FALSE,,,GRXCR1,0.984169567,0.000705931,0.004024181,-2.511096955,NA,NA,FALSE,FALSE
TMEM229B,0.843464188,0.051267576,0.06960523,0.441149019,1.571086717,0.116162508,FALSE,FALSE,,,IL5,0.72521826,0.001721393,0.001800916,0.065154719,NA,NA,FALSE,FALSE,,,DLL4,0.984169567,0.003557989,0.004130796,-0.215357592,NA,NA,FALSE,FALSE
HSFY2,0.843485338,0.006780955,0.004522139,-0.584483061,NA,NA,FALSE,FALSE,,,WDR88,0.725757379,0.010248089,0.013210141,0.366290909,1.241211884,0.214527486,FALSE,FALSE,,,KPNA7,0.984305881,0.000929212,0.002134925,-1.200105673,NA,NA,FALSE,FALSE
FGF12,0.843556983,3.32359843,3.498912762,0.074160614,-0.631129486,0.527955863,FALSE,FALSE,,,XRCC3,0.72608521,0.003377504,0.005395577,0.675819827,NA,NA,FALSE,FALSE,,,RP5-1042K10.14,0.984442177,0.001297258,0.002606508,-1.006652871,NA,NA,FALSE,FALSE
TDO2,0.843556983,0.013560733,0.013169191,-0.042268442,1.842659368,0.06537876,FALSE,FALSE,,,SOX8,0.72608521,0.009191343,0.014686483,0.676141374,0.527332705,0.597962567,FALSE,FALSE,,,IL1RL2,0.984783096,0.00086208,0.002138887,-1.310966312,NA,NA,FALSE,FALSE
TSPAN14,0.843556983,0.038904054,0.047895402,0.299966666,1.934739811,0.053022232,FALSE,FALSE,,,ZPLD1,0.72637223,0.005530677,0.009998184,0.854209876,1.027920767,0.3039871,FALSE,FALSE,,,TMEM40,0.984919344,0.00143461,0.005840036,-2.025318245,NA,NA,FALSE,FALSE
FAM109A,0.843556983,0.0055611,0.00730137,0.392797035,1.401075337,0.161191546,FALSE,FALSE,,,MACROD2,0.726436601,2.356377631,2.576430925,0.128803151,4.933074195,8.09E-07,FALSE,FALSE,,,SCARF1,0.984982317,0.006259314,0.008840669,-0.498151051,-1.447232566,0.147831799,FALSE,FALSE
EXOC3L2,0.843556983,0.004554495,0.003044327,-0.581167823,NA,NA,FALSE,FALSE,,,GOLGA6L10,0.726505779,0.007584821,0.013481962,0.829843473,1.621439335,0.104923451,FALSE,FALSE,,,TMEM125,0.984987187,0.001248687,0.004347081,-1.799635584,NA,NA,FALSE,FALSE
SERPIND1,0.843556983,0.003092881,0.003096753,0.001804932,NA,NA,FALSE,FALSE,,,ZNF114,0.726635067,0.008844307,0.009917567,0.165237165,1.760407245,0.078338782,FALSE,FALSE,,,FNDC3B,0.985121749,0.047013653,0.079760959,-0.762602981,-2.724622403,0.006437506,FALSE,FALSE
SULT1A3,0.84368315,0.004661314,0.005891339,0.337858857,NA,NA,FALSE,FALSE,,,SLC7A7,0.727287218,0.006892726,0.007662561,0.152751971,0.941515218,0.346440894,FALSE,FALSE,,,TMEM235,0.985121749,0.001567262,0.001435736,0.1264558,NA,NA,FALSE,FALSE
MGAM,0.844263832,0.008381708,0.008936677,0.092494166,0.080043711,0.936202491,FALSE,FALSE,,,IDUA,0.727864667,0.011240549,0.012538914,0.157699856,1.393475163,0.163476151,FALSE,FALSE,,,DAZL,0.985191199,0.001088726,0.002655433,-1.286306015,NA,NA,FALSE,FALSE
TCOF1,0.844333931,0.057846088,0.074374198,0.362582798,2.112993072,0.034601361,FALSE,FALSE,,,TNFAIP8L1,0.72817958,0.021448126,0.025098473,0.226748029,2.973914749,0.002940268,FALSE,FALSE,,,ABO,0.985201463,0.001290008,0.000802651,0.684534411,NA,NA,FALSE,FALSE
DIABLO,0.844333931,0.002647607,0.003244745,0.293416383,NA,NA,FALSE,FALSE,,,SAMD7,0.728677834,0.003564283,0.001588088,-1.166321438,NA,NA,FALSE,FALSE,,,GNRHR,0.985258385,0.001264287,0.000824395,0.616916074,NA,NA,FALSE,FALSE
USP18,0.845002824,0.006636862,0.010875778,0.71254546,0.681177707,0.495759052,FALSE,FALSE,,,CCDC152,0.728891735,0.038740838,0.03913266,0.014518012,1.717698194,0.085851679,FALSE,FALSE,,,ERCC6L,0.985258385,0.001124141,0.00140489,-0.321634325,NA,NA,FALSE,FALSE
CENPF,0.845130855,0.002310421,0.003911935,0.759726274,NA,NA,FALSE,FALSE,,,ADGRL4,0.729095049,0.004459558,0.003251541,-0.455776867,NA,NA,FALSE,FALSE,,,PKHD1L1,0.985258385,0.003457679,0.000929501,1.895275412,NA,NA,FALSE,FALSE
ANGPTL4,0.84627636,0.002217281,0.006501413,1.551961632,NA,NA,FALSE,FALSE,,,SEMA3F,0.730406832,0.007969923,0.009903731,0.313406242,0.665493163,0.505735115,FALSE,FALSE,,,ASPG,0.985258385,0.001523604,0.001827595,-0.262457947,NA,NA,FALSE,FALSE
C6orf201,0.846462867,0.002097677,0.00217877,0.054720894,NA,NA,FALSE,FALSE,,,RP11-2C24.9,0.730697742,0.002800127,0.005416359,0.951831015,NA,NA,FALSE,FALSE,,,ZNF707,0.985263997,0.003327012,0.005859073,-0.816445283,NA,NA,FALSE,FALSE
HSPA1B,0.846633214,0.022361243,0.023524819,0.073183244,0.747363027,0.454844457,FALSE,FALSE,,,RHOH,0.730721158,0.001891141,0.003346622,0.823448847,NA,NA,FALSE,FALSE,,,OAZ3,0.985346401,0.000947381,0.000528069,0.843217814,NA,NA,FALSE,FALSE
SPTB,0.846813272,0.13800097,0.166771768,0.273196679,3.033869312,0.00241439,FALSE,FALSE,,,RTKN,0.730903731,0.004562834,0.008600894,0.914556563,NA,NA,FALSE,FALSE,,,RP11-722G7.1,0.985346401,0.022174717,0.030332845,-0.451965116,-1.127720924,0.259437798,FALSE,FALSE
LCK,0.84728218,0.002094993,0.001602703,-0.386438509,NA,NA,FALSE,FALSE,,,MYOZ2,0.731212677,0.003145682,0.004744229,0.592800785,NA,NA,FALSE,FALSE,,,WDR87,0.985346401,0.000992764,0.00089816,0.144479458,NA,NA,FALSE,FALSE
FBXW9,0.84728218,0.010397116,0.006332428,-0.715352822,0.419965545,0.674510624,FALSE,FALSE,,,GJB1,0.732051576,0.00406837,0.004503094,0.14646549,NA,NA,FALSE,FALSE,,,PCDH12,0.985520747,0.000860612,0.001180919,-0.456474059,NA,NA,FALSE,FALSE
TMEM221,0.847283635,0.00360949,0.004493911,0.316176466,NA,NA,FALSE,FALSE,,,LDLRAD2,0.73237157,0.002369896,0.004206401,0.827762317,NA,NA,FALSE,FALSE,,,AC002310.13,0.985520747,0.01261137,0.012249771,0.041970264,-1.114998489,0.264851069,FALSE,FALSE
FBXO30,0.847392621,0.035930308,0.053361694,0.57060318,2.001023214,0.045389888,FALSE,FALSE,,,ZFP36L1,0.732617421,0.003606702,0.008543456,1.24413976,NA,NA,FALSE,FALSE,,,LRRC72,0.985602413,0.003188202,0.001670408,0.932542475,NA,NA,FALSE,FALSE
AGMO,0.847718196,0.008066968,0.007552952,-0.094985803,1.106389533,0.268557954,FALSE,FALSE,,,NXPH4,0.735244544,0.008234381,0.00801368,-0.039195319,0.991497792,0.32144257,FALSE,FALSE,,,PRSS38,0.985858324,0.000692216,0.000687738,0.009362932,NA,NA,FALSE,FALSE
CSRNP1,0.847822569,0.011618076,0.012437226,0.098293476,1.498936909,0.13389,FALSE,FALSE,,,CREB3L1,0.735672455,0.002155958,0.009146189,2.08484191,NA,NA,FALSE,FALSE,,,SPINK9,0.985858324,0.00393539,0.002980428,0.400987411,NA,NA,FALSE,FALSE
NPTX2,0.848176918,0.00859941,0.010905781,0.342783505,1.355124551,0.175377878,FALSE,FALSE,,,CCR6,0.736598263,0.002628012,0.004083209,0.63573139,NA,NA,FALSE,FALSE,,,PLN,0.985858324,0.000775654,0.000833976,-0.104593765,NA,NA,FALSE,FALSE
CCDC157,0.848706403,0.015420065,0.017279965,0.164291534,1.571228333,0.116129621,FALSE,FALSE,,,C4orf26,0.736938025,0.002999977,0.006067118,1.016060094,NA,NA,FALSE,FALSE,,,MUC13,0.985937339,0.001469556,0.000914455,0.684396472,NA,NA,FALSE,FALSE
MBNL3,0.849116064,0.00221081,0.002588696,0.227650736,NA,NA,FALSE,FALSE,,,SHISA8,0.737656729,0.046409694,0.067399889,0.538320044,2.883198627,0.003936591,FALSE,FALSE,,,RBM44,0.985952064,0.000609327,0.000649719,-0.092598006,NA,NA,FALSE,FALSE
DBN1,0.849276534,0.043988791,0.064286591,0.547381891,3.467920194,0.000524503,FALSE,FALSE,,,KLF2,0.738230108,0.004790816,0.007304061,0.608427428,NA,NA,FALSE,FALSE,,,SLC22A7,0.985977431,0.000936183,0.000749162,0.32151219,NA,NA,FALSE,FALSE
SPSB4,0.849412984,0.006629116,0.008686519,0.389961715,1.427217434,0.153517231,FALSE,FALSE,,,MRO,0.738420831,0.00407285,0.005065106,0.314553704,NA,NA,FALSE,FALSE,,,GNAT3,0.985977431,0.000724906,0.000950985,-0.391629908,NA,NA,FALSE,FALSE
KCNA2,0.849682632,0.111861087,0.144565061,0.370010666,1.986661169,0.046959958,FALSE,FALSE,,,HYDIN,0.738638189,0.28876873,0.398807441,0.465777807,4.255567372,2.09E-05,FALSE,FALSE,,,ENTPD1,0.985977431,0.007556302,0.0075721,-0.003013242,-1.557998326,0.119233645,FALSE,FALSE
COL4A4,0.849682632,0.017032133,0.02076666,0.28601012,0.768418046,0.442238862,FALSE,FALSE,,,NAGLU,0.739258141,0.011436629,0.020107256,0.814054313,2.014295213,0.043978548,FALSE,FALSE,,,CLEC4A,0.986004214,0.002427109,0.001053018,1.204708935,NA,NA,FALSE,FALSE
POMK,0.849682632,0.022679027,0.028166052,0.312598647,1.451657316,0.146596913,FALSE,FALSE,,,FAM65C,0.739373349,0.013100286,0.010624069,-0.302261971,1.240059367,0.214953436,FALSE,FALSE,,,C1orf189,0.986071125,0.000933722,0.001160382,-0.313534323,NA,NA,FALSE,FALSE
FAM117A,0.849682632,0.015753695,0.019547134,0.311266787,1.05782125,0.290136943,FALSE,FALSE,,,GPATCH3,0.739474952,0.011505245,0.018197533,0.661451114,1.383358347,0.166555016,FALSE,FALSE,,,APOBEC1,0.986141013,0.000569772,0.000665855,-0.224823958,NA,NA,FALSE,FALSE
ZNF366,0.850286449,0.001512806,0.000634889,-1.252651663,NA,NA,FALSE,FALSE,,,SPACA1,0.740066194,0.000944152,0.00173541,0.878185284,NA,NA,FALSE,FALSE,,,ZWILCH,0.986141013,0.009443645,0.010827709,-0.197312284,0.239278694,0.810889485,FALSE,FALSE
LRRC53,0.850456876,0.002022145,0.005493311,1.441789624,NA,NA,FALSE,FALSE,,,RHOC,0.740118465,0.002340568,0.00251598,0.104261826,NA,NA,FALSE,FALSE,,,SERPINB7,0.986141013,0.000549632,0.001129531,-1.039184427,NA,NA,FALSE,FALSE
RP5-1052I5.2,0.850456876,0.001419375,0.003175364,1.16166607,NA,NA,FALSE,FALSE,,,P2RY1,0.740170734,0.001744413,0.003915626,1.166501512,NA,NA,FALSE,FALSE,,,CASQ2,0.986215416,0.001750537,0.00141875,0.30317655,NA,NA,FALSE,FALSE
STAP1,0.850666898,0.002043331,0.002718271,0.411766365,NA,NA,FALSE,FALSE,,,WFDC3,0.740336371,0.006182592,0.004831229,-0.355821598,NA,NA,FALSE,FALSE,,,LOR,0.986215416,0.000897879,0.001293102,-0.526242959,NA,NA,FALSE,FALSE
AMY2A,0.850672096,0.001170517,0.000893319,-0.389898726,NA,NA,FALSE,FALSE,,,SLC6A2,0.741207406,0.002836061,0.001496105,-0.922677488,NA,NA,FALSE,FALSE,,,FAP,0.986215416,0.002206364,0.003486346,-0.660044833,NA,NA,FALSE,FALSE
GPC3,0.850672096,0.011302998,0.015283044,0.435226469,1.330717329,0.183282039,FALSE,FALSE,,,SLC4A1,0.741259652,0.002303102,0.001024918,-1.168070035,NA,NA,FALSE,FALSE,,,KIF7,0.986215416,0.005775438,0.011719042,-1.020852307,-1.421647775,0.155128528,FALSE,FALSE
FAM53A,0.850780643,0.00709603,0.007258573,0.032673831,1.067502577,0.28574495,FALSE,FALSE,,,LRRD1,0.741626682,0.013526666,0.019497646,0.527493663,1.201954928,0.229380991,FALSE,FALSE,,,DPEP2,0.986215416,0.00060845,0.002782606,-2.193225576,NA,NA,FALSE,FALSE
NXPE2,0.850802584,0.001138672,0.000724767,-0.651761757,NA,NA,FALSE,FALSE,,,GPR132,0.742716308,0.00294056,0.002631986,-0.159939091,NA,NA,FALSE,FALSE,,,ACPP,0.986240713,0.000831641,0.001866493,-1.166296627,NA,NA,FALSE,FALSE
IPO4,0.850802584,0.001277003,0.001308828,0.035513737,NA,NA,FALSE,FALSE,,,NLE1,0.742716308,0.010737184,0.014506967,0.434130339,1.188216647,0.234748067,FALSE,FALSE,,,GPR26,0.986240713,0.00100948,0.00166045,-0.717961878,NA,NA,FALSE,FALSE
TGM3,0.850802584,0.001184434,0.001872738,0.660951206,NA,NA,FALSE,FALSE,,,PSMA8,0.742716308,0.001954199,0.001546534,-0.337539121,NA,NA,FALSE,FALSE,,,SP7,0.986240713,0.000696914,0.001118179,-0.682097999,NA,NA,FALSE,FALSE
SMIM11A,0.850802584,0.001015031,0.001313299,0.371671398,NA,NA,FALSE,FALSE,,,NAGS,0.742899145,0.001878193,0.001379932,-0.444747278,NA,NA,FALSE,FALSE,,,MXRA8,0.986266002,0.000588772,0.001619801,-1.460037076,NA,NA,FALSE,FALSE
ARHGAP19-SLIT1,0.85102478,0.001536726,0.000906637,-0.761262751,NA,NA,FALSE,FALSE,,,ACSBG1,0.743427022,0.003364179,0.007329351,1.123430923,NA,NA,FALSE,FALSE,,,DDIAS,0.986266002,0.000519992,0.00168995,-1.700420188,NA,NA,FALSE,FALSE
KLF16,0.85102478,0.023973483,0.024412868,0.026202271,0.900629107,0.367785553,FALSE,FALSE,,,TACR3,0.743474295,0.003900441,0.004594704,0.236334562,NA,NA,FALSE,FALSE,,,TMEM180,0.986266002,0.021745582,0.030627909,-0.494124574,-2.6088538,0.009084605,FALSE,FALSE
EVPL,0.851050864,0.001110633,0.00105695,-0.071475423,NA,NA,FALSE,FALSE,,,SLC25A35,0.743474295,0.002064887,0.003543612,0.779158125,NA,NA,FALSE,FALSE,,,BTNL9,0.98635956,0.000373559,0.002013285,-2.430143631,NA,NA,FALSE,FALSE
DAPP1,0.85120059,0.001713128,0.000842141,-1.024499692,NA,NA,FALSE,FALSE,,,CCL25,0.743474295,0.001619852,0.001433502,-0.176318318,NA,NA,FALSE,FALSE,,,HSH2D,0.98635956,0.0009094,0.001398995,-0.621404243,NA,NA,FALSE,FALSE
RSPH10B,0.85120059,0.001319714,0.00200513,0.603470233,NA,NA,FALSE,FALSE,,,GALNT6,0.743579028,0.002686097,0.003345333,0.316638627,NA,NA,FALSE,FALSE,,,CHIA,0.986614885,0.000929035,0.002022286,-1.122182214,NA,NA,FALSE,FALSE
TNFAIP8L1,0.85120059,0.022020087,0.023270853,0.079703904,2.314931043,0.020616706,FALSE,FALSE,,,C18orf54,0.743683758,0.002206689,0.002150096,-0.037482085,NA,NA,FALSE,FALSE,,,BTNL3,0.986614885,0.000465104,0.001212438,-1.382286431,NA,NA,FALSE,FALSE
ADAMTS4,0.851240176,0.000975404,0.003384683,1.794949365,NA,NA,FALSE,FALSE,,,PTX3,0.744022808,0.002341246,0.003311486,0.500201915,NA,NA,FALSE,FALSE,,,DMRTC1B,0.986614885,0.000608394,0.001366753,-1.16767445,NA,NA,FALSE,FALSE
SMIM2,0.85126625,0.001028315,0.001069085,0.056094078,NA,NA,FALSE,FALSE,,,C21orf91,0.744830667,0.002430164,0.002962079,0.285556766,NA,NA,FALSE,FALSE,,,TRIM65,0.986654917,0.011293537,0.015526999,-0.459281552,-1.609100553,0.107594356,FALSE,FALSE
CCDC42,0.851632278,0.000801153,0.001975683,1.302201764,NA,NA,FALSE,FALSE,,,VIPR2,0.744911745,0.028430045,0.035249998,0.31020679,1.828711167,0.067442889,FALSE,FALSE,,,DCDC1,0.986714479,0.011647361,0.024078335,-1.04773256,-1.798184476,0.072147779,FALSE,FALSE
IP6K3,0.851651518,0.000814379,0.001600677,0.974908915,NA,NA,FALSE,FALSE,,,BFSP2,0.745587172,0.001300745,0.001506502,0.211864532,NA,NA,FALSE,FALSE,,,HLA-F,0.98682188,0.006263238,0.008922614,-0.510557656,-0.497458239,0.618865945,FALSE,FALSE
SPACA1,0.851651518,0.000969388,0.001408571,0.539085875,NA,NA,FALSE,FALSE,,,OLIG2,0.746082739,0.003727931,0.010961923,1.556053979,NA,NA,FALSE,FALSE,,,SH3BP4,0.986849026,0.004550402,0.00501043,-0.13894046,-1.334491294,0.182042898,FALSE,FALSE
PLEKHG3,0.851651518,0.013094168,0.016346624,0.320068295,1.10063737,0.271054514,FALSE,FALSE,,,ZNF300,0.746292187,0.002458676,0.002132002,-0.205672799,NA,NA,FALSE,FALSE,,,VEGFC,0.986963539,0.000346219,0.001510198,-2.12497948,NA,NA,FALSE,FALSE
HNF1B,0.851651518,0.001462475,0.0013707,-0.09349953,NA,NA,FALSE,FALSE,,,FRMD8,0.746292187,0.014883866,0.024581866,0.723845102,3.122800805,0.001791389,FALSE,FALSE,,,CAPG,0.987056944,0.000367844,0.001463175,-1.991938717,NA,NA,FALSE,FALSE
ZNF852,0.851664113,0.008965077,0.011759485,0.391437017,0.710835273,0.47718632,FALSE,FALSE,,,NRK,0.746396906,0.001935888,0.003562769,0.880003074,NA,NA,FALSE,FALSE,,,CDK7,0.987056944,0.018876209,0.036890499,-0.966680243,-2.580921899,0.009853687,FALSE,FALSE
ZNF711,0.851664113,0.047921795,0.055391707,0.208988047,1.586665478,0.112588429,FALSE,FALSE,,,LRFN4,0.746619148,0.075806345,0.138971128,0.87439467,3.209992701,0.001327383,FALSE,FALSE,,,SLC22A24,0.987356062,0.00359831,0.00503567,-0.484864229,NA,NA,FALSE,FALSE
PNPLA5,0.851664113,0.008372748,0.007555085,-0.148253172,0.153743761,0.877811778,FALSE,FALSE,,,AC069368.3,0.747306317,0.007559859,0.011513857,0.606939972,1.272021474,0.20336549,FALSE,FALSE,,,CCDC62,0.988290153,0.026331716,0.036689085,-0.478549418,-2.080450009,0.037484276,FALSE,FALSE
ZNF114,0.851677546,0.009079931,0.013097952,0.528587947,2.350723745,0.018736939,FALSE,FALSE,,,SLC9C1,0.748696822,0.006433036,0.008793087,0.450870028,NA,NA,FALSE,FALSE,,,PQLC2,0.988448957,0.009611125,0.022933732,-1.25469398,-2.067793461,0.038659449,FALSE,FALSE
RANBP3L,0.851739191,0.011225103,0.017919331,0.674788053,1.43498568,0.151291178,FALSE,FALSE,,,SCNN1G,0.748913518,0.005133206,0.008969771,0.805211052,NA,NA,FALSE,FALSE,,,PNPLA5,0.988691775,0.005027504,0.006120931,-0.283908834,-0.667394433,0.504520221,FALSE,FALSE
SMPDL3A,0.851739191,0.015945905,0.018760629,0.234522214,1.226062476,0.220175165,FALSE,FALSE,,,CELA2B,0.749007149,0.002541731,0.00300936,0.243645157,NA,NA,FALSE,FALSE,,,SLC5A4,0.989026034,0.00583215,0.00702276,-0.268010232,-0.292581639,0.76984195,FALSE,FALSE
CYP19A1,0.851739191,0.002075269,0.002588699,0.31892883,NA,NA,FALSE,FALSE,,,EHD1,0.74971259,0.028976943,0.050229924,0.793641719,2.715351841,0.006620539,FALSE,FALSE,,,PRR22,0.990379817,0.005806897,0.009304056,-0.680092181,-1.033363834,0.301433665,FALSE,FALSE
TOP2A,0.852021031,0.00129544,0.004116168,1.667859632,NA,NA,FALSE,FALSE,,,EFCAB8,0.749938265,0.003899126,0.005648381,0.534686344,NA,NA,FALSE,FALSE,,,PRDM8,0.990464933,0.005503159,0.013330875,-1.276439627,-2.226038511,0.026011602,FALSE,FALSE
SMIM10,0.852350005,0.002195956,0.001558725,-0.494483087,NA,NA,FALSE,FALSE,,,SLC2A12,0.750300524,0.015317046,0.016826741,0.135617774,1.776710886,0.07561582,FALSE,FALSE,,,GRAMD3,0.990464933,0.023724542,0.016479688,0.525691323,-0.728629501,0.466228328,FALSE,FALSE
RHAG,0.852476046,0.001468862,0.001182506,-0.312851546,NA,NA,FALSE,FALSE,,,KCTD19,0.750391363,0.004450927,0.005581863,0.32664074,NA,NA,FALSE,FALSE,,,EIF4EBP1,0.990932408,0.00459609,0.010810409,-1.233942027,-0.392917324,0.694380546,FALSE,FALSE
IGF2BP3,0.852476046,0.026887974,0.031330737,0.220617664,2.420500995,0.015499137,FALSE,FALSE,,,SLA2,0.75056714,0.009919764,0.015440708,0.638361183,2.269249568,0.023253153,FALSE,FALSE,,,CDH4,0.992425359,0.169213247,0.205774681,-0.282222967,-5.120990277,3.04E-07,FALSE,FALSE
FANCF,0.852476046,0.007436242,0.00888507,0.256809373,-0.230114132,0.818003084,FALSE,FALSE,,,OPALIN,0.751128986,0.004235776,0.01357747,1.6805165,NA,NA,FALSE,FALSE,,,GPR37L1,0.992464513,0.002231088,0.004064469,-0.865319395,NA,NA,FALSE,FALSE
BPIFB4,0.852476046,0.002211894,0.001540536,-0.521849844,NA,NA,FALSE,FALSE,,,RGPD3,0.752494037,0.006276541,0.013596364,1.115179318,1.071853544,0.283785819,FALSE,FALSE,,,ASPN,0.993159291,0.001343633,0.00399937,-1.573633632,NA,NA,FALSE,FALSE
TMEM185B,0.852518691,0.001242287,0.003147456,1.341187246,NA,NA,FALSE,FALSE,,,SOX12,0.753451535,0.039234385,0.060538719,0.625739563,3.333154017,0.000858674,FALSE,FALSE,,,SPATA21,0.993846462,0.004707387,0.00794794,-0.755654402,-1.21337563,0.224986239,FALSE,FALSE
SH3TC2,0.852518691,0.003922003,0.004863788,0.310489405,NA,NA,FALSE,FALSE,,,EZR,0.754033171,0.003294439,0.001985977,-0.730184133,NA,NA,FALSE,FALSE,,,NHSL1,0.993846462,0.00570702,0.004503157,0.341800828,-0.351664031,0.725090238,FALSE,FALSE
