no-pathology vs pathology differential expression,,,,,,,,,,,no-pathology vs early-pathology differential expression,,,,,,,,,,, early-pathology vs late-pathology differential expression,,,,,,,,
,IndModel.adj.pvals,no.pathology.mean,pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,no.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,late.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models
XAF1,0.980672885,0.02883089,0.025530151,-0.175413312,0.224520381,0.82235241,FALSE,FALSE,,,BDH1,0.98126641,0.103605092,0.117854567,0.185912744,0.791198638,0.428828086,FALSE,FALSE,,,,,,,,,,,
DDT,0.980672885,0.036473573,0.039309043,0.108009703,0.268776966,0.78810132,FALSE,FALSE,,,BCLAF1,0.98126641,0.126986011,0.128210858,0.013848872,1.323463173,0.185681396,FALSE,FALSE,,,,,,,,,,,
EFNB1,0.980700262,0.007230716,0.01234607,0.771841425,NA,NA,FALSE,FALSE,,,R3HCC1L,0.98126641,0.065138722,0.078020072,0.260329919,-0.26876688,0.788109082,FALSE,FALSE,,,,,,,,,,,
GRM5,0.980780594,1.456858784,1.473871567,0.016749772,0.586239097,0.557714852,FALSE,FALSE,,,SOCS6,0.98126641,0.053486836,0.05574891,0.059759735,0.406498968,0.684376015,FALSE,FALSE,,,,,,,,,,,
ARHGEF37,0.980801054,0.029020303,0.02127248,-0.448074359,0.538685005,0.590104222,FALSE,FALSE,,,TCF3,0.98126641,0.016462254,0.017717437,0.10600806,0.236081134,0.813369713,FALSE,FALSE,,,,,,,,,,,
DOCK8,0.980801054,0.017196449,0.013354564,-0.364777834,0.234217188,0.814816372,FALSE,FALSE,,,IFI44,0.981511525,0.080283801,0.07979906,-0.008737172,1.355979091,0.175105821,FALSE,FALSE,,,,,,,,,,,
SNTA1,0.981005553,0.009502654,0.011365054,0.258202174,0.613287983,0.539685938,FALSE,FALSE,,,GPR89A,0.981511525,0.045460636,0.047547856,0.064762432,0.381743948,0.702651299,FALSE,FALSE,,,,,,,,,,,
EFHD2,0.981285297,0.006532705,0.011198035,0.777493256,NA,NA,FALSE,FALSE,,,MAPK9,0.981511525,0.058079782,0.072543516,0.320810633,0.926068632,0.354410314,FALSE,FALSE,,,,,,,,,,,
AZIN2,0.981285297,0.020455341,0.024042563,0.233113123,-0.198273334,0.842831214,FALSE,FALSE,,,RBM14-RBM4,0.981511525,0.043932018,0.049293488,0.1661243,0.814661393,0.415266158,FALSE,FALSE,,,,,,,,,,,
VSTM2A,0.981285297,0.040894517,0.055243914,0.433908101,0.753204577,0.451326989,FALSE,FALSE,,,PDCD7,0.981511525,0.045086503,0.053751819,0.253617937,0.488600006,0.625124909,FALSE,FALSE,,,,,,,,,,,
CSDE1,0.981552876,0.110266116,0.117839079,0.095828522,0.457236801,0.64750085,FALSE,FALSE,,,CTD-3105H18.14,0.981511525,0.013863088,0.010228092,-0.438711594,0.611553691,0.540833085,FALSE,FALSE,,,,,,,,,,,
GPATCH11,0.981552876,0.040990391,0.034173786,-0.262395678,0.345837992,0.729464471,FALSE,FALSE,,,LRCH3,0.981511921,0.456667776,0.486136599,0.090216759,1.328807068,0.18391163,FALSE,FALSE,,,,,,,,,,,
NXPE3,0.981552876,0.084418223,0.088817604,0.073291184,-0.078129999,0.937724645,FALSE,FALSE,,,EPC2,0.981713721,0.208811878,0.221060388,0.082236754,0.791983525,0.428370283,FALSE,FALSE,,,,,,,,,,,
MID2,0.981552876,0.013569602,0.013550028,-0.002082575,0.287958639,0.773378399,FALSE,FALSE,,,GRAMD3,0.981713721,0.407292648,0.4230165,0.054648167,0.040437364,0.967744442,FALSE,FALSE,,,,,,,,,,,
EIF4G2,0.981552876,0.095803314,0.099550455,0.055352346,0.868680012,0.385022177,FALSE,FALSE,,,HSPA1B,0.981713721,0.027588841,0.024402718,-0.177043006,0.635521443,0.525088386,FALSE,FALSE,,,,,,,,,,,
RP11-343C2.9,0.981552876,0.009984526,0.014212721,0.509416916,0.529268139,0.596619454,FALSE,FALSE,,,BVES,0.981713721,0.01269059,0.008963572,-0.501613493,0.496937667,0.619233008,FALSE,FALSE,,,,,,,,,,,
MAST1,0.981552876,0.088063356,0.094143807,0.09632437,-0.155521196,0.876410445,FALSE,FALSE,,,TCEA1,0.981713721,0.06120363,0.062584897,0.032197319,0.161330793,0.871832872,FALSE,FALSE,,,,,,,,,,,
ETHE1,0.981552876,0.018298254,0.019719062,0.107884866,0.381251984,0.703016279,FALSE,FALSE,,,LINGO2,0.981713721,0.044507534,0.05643083,0.342434022,1.210673806,0.226020445,FALSE,FALSE,,,,,,,,,,,
NR2F1,0.981557131,0.061481183,0.065318158,0.087339175,0.370843258,0.71075428,FALSE,FALSE,,,CMAS,0.981713721,0.046251313,0.052507209,0.183021183,0.930126167,0.352305764,FALSE,FALSE,,,,,,,,,,,
BTF3,0.98181727,0.093251939,0.099728863,0.096877376,0.977208535,0.328465923,FALSE,FALSE,,,UCHL3,0.981713721,0.051926002,0.054065242,0.058244235,0.479374502,0.63167223,FALSE,FALSE,,,,,,,,,,,
CD83,0.98181727,0.011260204,0.014828949,0.397183352,0.551665824,0.581177329,FALSE,FALSE,,,ZNF566,0.981713721,0.07259188,0.075074186,0.048508746,0.522883378,0.601055413,FALSE,FALSE,,,,,,,,,,,
UPF2,0.98181727,0.187899169,0.190295744,0.018284612,1.145481311,0.252009833,FALSE,FALSE,,,RPL28,0.981713721,0.168814699,0.226893113,0.426572293,1.385291941,0.165963217,FALSE,FALSE,,,,,,,,,,,
SUV39H2,0.98181727,0.013127002,0.011975074,-0.132502936,0.727869808,0.466693287,FALSE,FALSE,,,IKZF2,0.981763356,0.254629555,0.302589433,0.248961724,1.658371123,0.097242581,FALSE,FALSE,,,,,,,,,,,
FGFR2,0.98181727,0.010905916,0.011927271,0.1291531,0.926624615,0.35412147,FALSE,FALSE,,,PCDH11X,0.981763356,0.352509241,0.367324213,0.059392917,0.403576964,0.686523828,FALSE,FALSE,,,,,,,,,,,
TTI1,0.98181727,0.053974195,0.056651633,0.069847728,-0.0676304,0.946079855,FALSE,FALSE,,,ARHGAP18,0.981858348,0.023053763,0.022006713,-0.067058591,1.033945748,0.301161527,FALSE,FALSE,,,,,,,,,,,
TRIM73,0.981817986,0.011452279,0.015296199,0.41753853,0.210029526,0.833644628,FALSE,FALSE,,,GABRA2,0.981904008,0.024208122,0.020235975,-0.258568836,0.849693828,0.395495331,FALSE,FALSE,,,,,,,,,,,
CPNE4,0.981827734,0.055898207,0.059746687,0.096056709,0.240573128,0.809885979,FALSE,FALSE,,,FAT4,0.981904008,0.011718839,0.014612506,0.318373891,1.623494929,0.104483646,FALSE,FALSE,,,,,,,,,,,
CTD-3105H18.18,0.981827734,0.033625843,0.036770345,0.128972301,0.834343731,0.404087316,FALSE,FALSE,,,AXL,0.981904008,0.053257084,0.064272042,0.271217871,0.983324551,0.325447731,FALSE,FALSE,,,,,,,,,,,
TMEM11,0.981867141,0.030757335,0.039081587,0.345558562,0.104297435,0.916933313,FALSE,FALSE,,,RANBP17,0.982174766,0.126685901,0.113528926,-0.158196042,-1.257409753,0.208605299,FALSE,FALSE,,,,,,,,,,,
CDC42SE1,0.982044399,0.069799969,0.078394259,0.167521619,0.60220715,0.547036257,FALSE,FALSE,,,DOCK2,0.982197379,0.021671302,0.018327704,-0.241759737,0.811174438,0.417265503,FALSE,FALSE,,,,,,,,,,,
DYSF,0.982044399,0.008487197,0.006918797,-0.294766994,NA,NA,FALSE,FALSE,,,NOP16,0.982197379,0.020265193,0.022454659,0.148010893,0.358005464,0.720339225,FALSE,FALSE,,,,,,,,,,,
GALNT18,0.982044399,0.033090706,0.035768278,0.112254589,-0.05134088,0.959053893,FALSE,FALSE,,,RNF25,0.982277993,0.013914962,0.02573214,0.886934473,0.03908261,0.968824526,FALSE,FALSE,,,,,,,,,,,
CCDC178,0.982077576,0.011548444,0.015940094,0.464961632,0.616719688,0.537419633,FALSE,FALSE,,,MED12,0.982277993,0.021872927,0.019667984,-0.153297161,0.657977427,0.510552636,FALSE,FALSE,,,,,,,,,,,
LRRC36,0.982146353,0.009147062,0.008620312,-0.085568356,NA,NA,FALSE,FALSE,,,SLCO5A1,0.982277993,0.064709941,0.078812768,0.284442014,0.606087182,0.544456862,FALSE,FALSE,,,,,,,,,,,
SAMD13,0.982201643,0.0508476,0.049640172,-0.034671579,0.715313292,0.474415477,FALSE,FALSE,,,PSKH1,0.982277993,0.021655871,0.022143974,0.03215596,0.587321128,0.556988054,FALSE,FALSE,,,,,,,,,,,
DDX18,0.982201643,0.191259205,0.197150875,0.043770924,1.082975783,0.278819172,FALSE,FALSE,,,SAMD4B,0.982277993,0.139973686,0.160773245,0.199871709,1.045540199,0.295773371,FALSE,FALSE,,,,,,,,,,,
MMD2,0.982201643,0.555959386,0.556630141,0.001739537,-0.436946262,0.66215032,FALSE,FALSE,,,ZNF582,0.982277993,0.012682293,0.015548139,0.293926204,-0.098368578,0.921639625,FALSE,FALSE,,,,,,,,,,,
PRB2,0.982201643,0.009232006,0.007865132,-0.231173204,NA,NA,FALSE,FALSE,,,SEC31A,0.982367874,0.189315451,0.223351029,0.238520739,1.598037993,0.110034522,FALSE,FALSE,,,,,,,,,,,
ATXN7L3B,0.982201643,0.044476213,0.05049111,0.182995434,0.747533425,0.454741634,FALSE,FALSE,,,LIX1L,0.982575317,0.04431378,0.049955717,0.17289439,0.761908756,0.446114464,FALSE,FALSE,,,,,,,,,,,
NUP37,0.982201643,0.034356546,0.032094877,-0.098241974,0.125523258,0.900109313,FALSE,FALSE,,,SRM,0.98271089,0.049260019,0.054863174,0.155420897,0.392548043,0.694653321,FALSE,FALSE,,,,,,,,,,,
C12orf75,0.982201643,0.010820513,0.01344718,0.313534787,0.781883777,0.43428288,FALSE,FALSE,,,RSRC2,0.98271089,0.113642665,0.133280153,0.229957387,1.023661404,0.305995231,FALSE,FALSE,,,,,,,,,,,
ERH,0.982201643,0.090055078,0.09658827,0.101040367,0.497838646,0.618597774,FALSE,FALSE,,,PARVA,0.982888554,0.074463281,0.07393308,-0.010309168,0.558152431,0.576740301,FALSE,FALSE,,,,,,,,,,,
LITAF,0.982201643,0.084725977,0.087281792,0.042876365,0.323029875,0.746672617,FALSE,FALSE,,,NBEA,0.982888554,0.872996887,0.902382858,0.047763151,1.086230917,0.277376842,FALSE,FALSE,,,,,,,,,,,
ELP5,0.982201643,0.037805856,0.033711731,-0.165358993,0.625416027,0.531698046,FALSE,FALSE,,,LRFN5,0.982888554,0.520990999,0.581634379,0.158854099,-0.253733193,0.799701689,FALSE,FALSE,,,,,,,,,,,
TMX4,0.982201643,0.082427925,0.068449617,-0.268090708,0.352027645,0.72481753,FALSE,FALSE,,,C15orf40,0.982888554,0.036032335,0.030502838,-0.240348675,0.501440385,0.616061223,FALSE,FALSE,,,,,,,,,,,
MAPK11,0.982201643,0.00886173,0.011534604,0.380308169,0.112768698,0.910213935,FALSE,FALSE,,,UBALD1,0.982888554,0.027031142,0.035655402,0.399498221,0.476738232,0.633548534,FALSE,FALSE,,,,,,,,,,,
MNT,0.982272594,0.018855099,0.023568251,0.321889946,-0.075216984,0.940042071,FALSE,FALSE,,,ANKS3,0.982888554,0.106085694,0.126370634,0.252431134,0.665377141,0.505809302,FALSE,FALSE,,,,,,,,,,,
ASXL2,0.982274091,0.145871025,0.164830932,0.176293657,0.560508001,0.575132984,FALSE,FALSE,,,GNAO1,0.982888554,0.213390069,0.244227323,0.19473158,0.563933762,0.572799212,FALSE,FALSE,,,,,,,,,,,
TNFRSF25,0.982386698,0.016419195,0.017350736,0.079613466,-0.06188454,0.95065478,FALSE,FALSE,,,CLUH,0.982888554,0.044184512,0.045582837,0.044949961,0.278470464,0.780651235,FALSE,FALSE,,,,,,,,,,,
YBX1,0.982386698,0.092406965,0.092025812,-0.005963022,-0.157216776,0.875074007,FALSE,FALSE,,,KPNA2,0.982888554,0.02198028,0.022951434,0.062374541,0.774401673,0.438693295,FALSE,FALSE,,,,,,,,,,,
PTBP2,0.982386698,0.425192432,0.434309734,0.030608367,1.037405056,0.299547123,FALSE,FALSE,,,SLC2A4RG,0.982888554,0.012066115,0.012042277,-0.002852995,0.78613332,0.431789385,FALSE,FALSE,,,,,,,,,,,
AC253572.1,0.982386698,0.007057218,0.008434371,0.257180885,NA,NA,FALSE,FALSE,,,ZZZ3,0.983010727,0.294348271,0.34929876,0.246937367,1.01521644,0.310002666,FALSE,FALSE,,,,,,,,,,,
TUFT1,0.982386698,0.01346283,0.012687212,-0.085606664,0.33337951,0.738847828,FALSE,FALSE,,,CADM3,0.983010727,0.10458505,0.120674106,0.206439509,0.214829552,0.829900212,FALSE,FALSE,,,,,,,,,,,
EPC2,0.982386698,0.212431418,0.225380116,0.085363087,0.562388907,0.573851076,FALSE,FALSE,,,PLEKHA6,0.983010727,0.209443453,0.209918041,0.003265375,0.794515904,0.426895154,FALSE,FALSE,,,,,,,,,,,
CNTN3,0.982386698,0.641310118,0.705789938,0.138216693,0.195269435,0.845182024,FALSE,FALSE,,,ZSCAN32,0.983010727,0.014655332,0.017159576,0.227588249,0.946494347,0.343896504,FALSE,FALSE,,,,,,,,,,,
ROBO1,0.982386698,0.687592131,0.733204768,0.092663133,0.674089201,0.500254605,FALSE,FALSE,,,CROCC,0.983032002,0.1277205,0.128452117,0.008240558,1.129574654,0.258655496,FALSE,FALSE,,,,,,,,,,,
TPRA1,0.982386698,0.038555555,0.05043612,0.387518547,0.873348829,0.382472973,FALSE,FALSE,,,DDX18,0.983032002,0.187987817,0.197315529,0.069865328,1.322610396,0.185964975,FALSE,FALSE,,,,,,,,,,,
WFS1,0.982386698,0.035128426,0.03840057,0.128488786,0.735600771,0.461973693,FALSE,FALSE,,,OLA1,0.983032002,0.224939253,0.233598877,0.054497898,0.996853079,0.318835829,FALSE,FALSE,,,,,,,,,,,
SDAD1,0.982386698,0.077500189,0.093863038,0.276357333,0.830082207,0.406492306,FALSE,FALSE,,,PIWIL4,0.983032002,0.046032242,0.063423764,0.462378803,0.75473446,0.450408326,FALSE,FALSE,,,,,,,,,,,
FBXL17,0.982386698,0.574578187,0.617638235,0.104258842,1.652995947,0.098331688,FALSE,FALSE,,,TIMM13,0.983032002,0.068389513,0.067023283,-0.029112762,0.861392298,0.389022017,FALSE,FALSE,,,,,,,,,,,
ZMIZ2,0.982386698,0.053032314,0.051816693,-0.033454759,0.227378064,0.820129776,FALSE,FALSE,,,TTLL3,0.983086298,0.011944733,0.020170894,0.7559005,0.470380838,0.638082952,FALSE,FALSE,,,,,,,,,,,
COPS6,0.982386698,0.114070819,0.116275631,0.027618995,0.824822355,0.409472453,FALSE,FALSE,,,AGPAT5,0.983086298,0.088374655,0.09391337,0.087697892,0.186470309,0.85207596,FALSE,FALSE,,,,,,,,,,,
RP11-514P8.6,0.982386698,0.142375737,0.153321648,0.1068581,0.578566253,0.562881881,FALSE,FALSE,,,POLR3K,0.983402127,0.008313472,0.011912731,0.518981208,0.220253807,0.825673494,FALSE,FALSE,,,,,,,,,,,
EDA,0.982386698,0.070410359,0.082132127,0.222158961,1.236354521,0.216326813,FALSE,FALSE,,,CPED1,0.983607015,0.009553186,0.015000885,0.650993747,0.575339455,0.565061743,FALSE,FALSE,,,,,,,,,,,
FRMPD3,0.982386698,0.00769867,0.014167704,0.879924809,0.722693475,0.469868225,FALSE,FALSE,,,TBCE,0.98382972,0.053049266,0.053390588,0.009252638,0.9235635,0.355713625,FALSE,FALSE,,,,,,,,,,,
SYBU,0.982386698,0.048474153,0.044448274,-0.125088293,0.464889124,0.642010859,FALSE,FALSE,,,GYG1,0.98382972,0.022152009,0.029900126,0.432713985,1.626027898,0.103943721,FALSE,FALSE,,,,,,,,,,,
SAMD12,0.982386698,0.228780788,0.206355987,-0.148830606,0.574698896,0.565494954,FALSE,FALSE,,,DLK2,0.98382972,0.010215295,0.012761596,0.32107783,1.118776483,0.263235507,FALSE,FALSE,,,,,,,,,,,
PLEKHA7,0.982386698,0.098564813,0.106278029,0.108698757,1.09516196,0.273445688,FALSE,FALSE,,,REV3L,0.98382972,1.490511158,1.57248508,0.077239154,1.741596892,0.081579006,FALSE,FALSE,,,,,,,,,,,
KBTBD3,0.982386698,0.048547888,0.06261169,0.367023488,0.120426572,0.904145243,FALSE,FALSE,,,NHSL1,0.98382972,0.154367245,0.168488634,0.126284612,1.035688149,0.300347653,FALSE,FALSE,,,,,,,,,,,
SGMS1,0.982386698,0.876899031,0.903434981,0.043010041,0.285970844,0.774900453,FALSE,FALSE,,,NMBR,0.98382972,0.013087844,0.023614609,0.85145227,0.80630082,0.420069418,FALSE,FALSE,,,,,,,,,,,
AP3M1,0.982386698,0.057465343,0.066186573,0.203846458,0.139747671,0.88885936,FALSE,FALSE,,,EIF3B,0.98382972,0.075576925,0.081811559,0.114358882,0.565329202,0.57184987,FALSE,FALSE,,,,,,,,,,,
PDE6C,0.982386698,0.014551022,0.012695215,-0.196835753,0.859900307,0.389843999,FALSE,FALSE,,,PSPH,0.98382972,0.021980292,0.020820206,-0.078226178,-0.159070693,0.873613178,FALSE,FALSE,,,,,,,,,,,
UBE2N,0.982386698,0.098756594,0.097684342,-0.01574976,0.437585121,0.661687059,FALSE,FALSE,,,LRCH4,0.98382972,0.022024168,0.025512788,0.212133058,0.146871375,0.883233546,FALSE,FALSE,,,,,,,,,,,
NDFIP2,0.982386698,0.067009372,0.06059398,-0.145188415,-0.311426153,0.755476674,FALSE,FALSE,,,PEBP4,0.98382972,0.028111561,0.032895673,0.226734223,0.914101683,0.360663418,FALSE,FALSE,,,,,,,,,,,
GRTP1,0.982386698,0.011065406,0.011457509,0.050237034,0.200303827,0.841242969,FALSE,FALSE,,,DEPTOR,0.98382972,0.024583871,0.026989503,0.134686323,0.587165519,0.557092548,FALSE,FALSE,,,,,,,,,,,
FGF7,0.982386698,0.008018141,0.01307238,0.705182091,NA,NA,FALSE,FALSE,,,APIP,0.98382972,0.065619174,0.073967997,0.172783764,0.52645852,0.598569665,FALSE,FALSE,,,,,,,,,,,
ADAMTSL3,0.982386698,0.015381481,0.02255231,0.552080775,-0.00624266,0.99501911,FALSE,FALSE,,,ALKBH3,0.98382972,0.051031181,0.050356159,-0.019210803,0.631660183,0.527608952,FALSE,FALSE,,,,,,,,,,,
ZNF598,0.982386698,0.025247709,0.019482538,-0.373970875,0.214206148,0.830386302,FALSE,FALSE,,,LRP4,0.98382972,0.899641554,0.95534657,0.086673892,0.461865171,0.644178012,FALSE,FALSE,,,,,,,,,,,
KDM8,0.982386698,0.009380931,0.007374073,-0.347269429,NA,NA,FALSE,FALSE,,,POLR3A,0.98382972,0.052879783,0.058635257,0.149052168,0.492999734,0.622012775,FALSE,FALSE,,,,,,,,,,,
GSG1L,0.982386698,0.51907906,0.537405265,0.050056167,1.449680478,0.147147642,FALSE,FALSE,,,TAF5,0.98382972,0.010143164,0.009684978,-0.066687113,0.519436782,0.603456187,FALSE,FALSE,,,,,,,,,,,
LIG3,0.982386698,0.021448912,0.022376315,0.061067939,0.171853471,0.863552727,FALSE,FALSE,,,KNDC1,0.98382972,0.036396215,0.033590407,-0.115739111,0.691600852,0.489188026,FALSE,FALSE,,,,,,,,,,,
NACA2,0.982386698,0.032310079,0.03717951,0.20252344,0.598321806,0.549625229,FALSE,FALSE,,,PPP4R3A,0.98382972,0.126975051,0.122301961,-0.054097521,0.406983338,0.684020226,FALSE,FALSE,,,,,,,,,,,
CTSA,0.982386698,0.042590514,0.054021483,0.343001109,0.282112039,0.777857602,FALSE,FALSE,,,BTBD6,0.98382972,0.010252153,0.013470695,0.393897306,1.182526284,0.236996942,FALSE,FALSE,,,,,,,,,,,
CATSPERD,0.982386698,0.009619249,0.010006456,0.056934836,1.207702778,0.227161609,FALSE,FALSE,,,SNAI3,0.98382972,0.013396238,0.016424607,0.294030941,0.869991173,0.384305228,FALSE,FALSE,,,,,,,,,,,
TMEM147,0.982386698,0.070225253,0.060634167,-0.211858957,0.525546582,0.59920328,FALSE,FALSE,,,DBNDD1,0.98382972,0.011674013,0.013259732,0.183751027,0.285104441,0.775564128,FALSE,FALSE,,,,,,,,,,,
LAIR1,0.982386698,0.007716312,0.008064904,0.063746034,NA,NA,FALSE,FALSE,,,KIAA1328,0.98382972,0.26548131,0.290075603,0.127818662,1.59219062,0.11134188,FALSE,FALSE,,,,,,,,,,,
P2RX6,0.982386698,0.01421633,0.018604735,0.388120782,1.119400506,0.262969315,FALSE,FALSE,,,NTSR1,0.98382972,0.005837671,0.002999104,-0.960861264,NA,NA,FALSE,FALSE,,,,,,,,,,,
TOM1,0.982386698,0.048697314,0.045452903,-0.099469773,0.757447002,0.448782106,FALSE,FALSE,,,FKBP6,0.983976055,0.005849175,0.003465078,-0.755345422,NA,NA,FALSE,FALSE,,,,,,,,,,,
PHF20,0.982393974,0.13653637,0.151548018,0.150489685,0.558860202,0.576257133,FALSE,FALSE,,,NR3C2,0.984108008,0.553091634,0.625711505,0.177979112,1.524118403,0.127479136,FALSE,FALSE,,,,,,,,,,,
EMC4,0.982632619,0.04478459,0.048632253,0.118911043,0.697292504,0.485619758,FALSE,FALSE,,,NOTCH1,0.984108008,0.081753927,0.126473419,0.629474269,1.508816544,0.131345672,FALSE,FALSE,,,,,,,,,,,
DHX36,0.982736754,0.195956411,0.211220545,0.108217393,1.452384664,0.146394678,FALSE,FALSE,,,ZNF784,0.984167034,0.006863123,0.003499099,-0.971881459,NA,NA,FALSE,FALSE,,,,,,,,,,,
PLA2G7,0.982736754,0.012832379,0.010631002,-0.271511112,0.48725342,0.626078753,FALSE,FALSE,,,SYCE2,0.984371774,0.018494233,0.020351376,0.138050867,1.553167337,0.120383162,FALSE,FALSE,,,,,,,,,,,
AK9,0.982736754,0.124989911,0.120298264,-0.055195817,0.821533548,0.411342423,FALSE,FALSE,,,MMADHC,0.98443893,0.03532039,0.038968982,0.141824994,0.42871026,0.668134093,FALSE,FALSE,,,,,,,,,,,
PCSK1N,0.982736754,0.395736185,0.436203932,0.140463786,1.120964796,0.262302848,FALSE,FALSE,,,CLIP4,0.984446967,0.23218809,0.275527105,0.246900279,1.078491467,0.280814488,FALSE,FALSE,,,,,,,,,,,
CD99L2,0.982736754,0.108149513,0.09353799,-0.209402832,0.765719949,0.443842955,FALSE,FALSE,,,CFAP36,0.984446967,0.059243407,0.068355251,0.206397558,1.096513186,0.272854256,FALSE,FALSE,,,,,,,,,,,
RHOBTB2,0.982736754,0.033555566,0.037832011,0.17305536,0.197864833,0.843150819,FALSE,FALSE,,,COBLL1,0.984446967,0.009006438,0.005284903,-0.769079702,NA,NA,FALSE,FALSE,,,,,,,,,,,
STAM,0.982736754,0.06128281,0.066833588,0.125090874,-0.091269431,0.927278507,FALSE,FALSE,,,IL1RAPL2,0.984446967,0.036771096,0.036944845,0.006800917,0.33498081,0.737639562,FALSE,FALSE,,,,,,,,,,,
CFL2,0.982736754,0.020345167,0.028800482,0.501406843,0.792456005,0.428094835,FALSE,FALSE,,,TSHZ3,0.984446967,0.177525811,0.209999699,0.242358463,1.012021123,0.311527954,FALSE,FALSE,,,,,,,,,,,
ZFYVE1,0.982736754,0.037922548,0.04545465,0.261372005,0.030723219,0.975490274,FALSE,FALSE,,,ARHGEF1,0.984446967,0.035174136,0.036466982,0.052075807,0.728133932,0.466531604,FALSE,FALSE,,,,,,,,,,,
KRT19,0.982736754,0.00921358,0.006831222,-0.431618237,-0.479409899,0.631647053,FALSE,FALSE,,,TAF13,0.984509837,0.016316178,0.013497499,-0.27361107,0.446848814,0.654984224,FALSE,FALSE,,,,,,,,,,,
SEPT4,0.982736754,0.023482945,0.02031747,-0.208892582,-0.053626344,0.957232868,FALSE,FALSE,,,DYNLT1,0.984509837,0.09230365,0.090055491,-0.035573457,1.286099519,0.198408332,FALSE,FALSE,,,,,,,,,,,
ZNF616,0.982736754,0.021671756,0.015617336,-0.472667648,0.499930566,0.617123969,FALSE,FALSE,,,NEK3,0.984509837,0.028961548,0.033319843,0.202242891,0.862769051,0.388264458,FALSE,FALSE,,,,,,,,,,,
SSC5D,0.982736754,0.010824585,0.016146655,0.576923527,0.425527312,0.670452316,FALSE,FALSE,,,RLF,0.984559785,0.184888974,0.194616089,0.073971793,1.671457682,0.094631311,FALSE,FALSE,,,,,,,,,,,
ATP6V1H,0.982756925,0.18481401,0.211139719,0.192123873,1.216476765,0.223803357,FALSE,FALSE,,,SAMD13,0.984559785,0.049974946,0.047150437,-0.083933857,0.511192128,0.60921653,FALSE,FALSE,,,,,,,,,,,
C18orf21,0.982756925,0.017662351,0.018746557,0.085948297,0.453263108,0.650359295,FALSE,FALSE,,,SYCP1,0.984559785,0.00366015,0.004185043,0.19333976,NA,NA,FALSE,FALSE,,,,,,,,,,,
GRAMD3,0.982802934,0.414364775,0.41700654,0.009168643,-0.429760194,0.667370091,FALSE,FALSE,,,AC245100.1,0.984559785,0.00474116,0.004820127,0.023831122,NA,NA,FALSE,FALSE,,,,,,,,,,,
ECI2,0.982802934,0.053005002,0.053450186,0.012066463,0.626952002,0.530690698,FALSE,FALSE,,,POU2F1,0.984559785,0.371027027,0.426979889,0.202643838,0.88807912,0.374498193,FALSE,FALSE,,,,,,,,,,,
PTCH2,0.982811711,0.047353041,0.04621143,-0.035207349,1.168511164,0.242600639,FALSE,FALSE,,,CRB1,0.984559785,0.638993299,0.69687747,0.12510421,1.28895523,0.197413652,FALSE,FALSE,,,,,,,,,,,
PMPCB,0.982811711,0.10496679,0.112834782,0.104278896,0.616427014,0.537612729,FALSE,FALSE,,,LEFTY1,0.984559785,0.006716253,0.013287837,0.98437788,NA,NA,FALSE,FALSE,,,,,,,,,,,
EXOSC10,0.982815878,0.122678112,0.126229572,0.041172064,0.543557968,0.58674569,FALSE,FALSE,,,XIRP2,0.984559785,0.010991982,0.011549757,0.071410902,0.598992338,0.549177994,FALSE,FALSE,,,,,,,,,,,
DUSP12,0.982815878,0.040342624,0.047828815,0.245575121,0.25857746,0.795961276,FALSE,FALSE,,,LRP2,0.984559785,0.007988388,0.005526652,-0.531498598,NA,NA,FALSE,FALSE,,,,,,,,,,,
ADGRF3,0.982815878,0.01268707,0.012236085,-0.052216854,0.650620915,0.515291226,FALSE,FALSE,,,DUSP19,0.984559785,0.007909806,0.011374261,0.524058549,0.68035224,0.496281454,FALSE,FALSE,,,,,,,,,,,
EPM2AIP1,0.982815878,0.15215802,0.167343509,0.137242213,0.346964556,0.728617947,FALSE,FALSE,,,MYO1B,0.984559785,0.004204505,0.004223877,0.00663186,NA,NA,FALSE,FALSE,,,,,,,,,,,
TNFSF13B,0.982815878,0.122004183,0.12174332,-0.003088006,0.546996545,0.584381106,FALSE,FALSE,,,NABP1,0.984559785,0.005304983,0.004461275,-0.249892033,NA,NA,FALSE,FALSE,,,,,,,,,,,
SLC7A8,0.982815878,0.01126733,0.01682884,0.578790115,0.511180639,0.609224574,FALSE,FALSE,,,PID1,0.984559785,1.118384002,1.210925603,0.114694601,2.456983584,0.014010909,FALSE,FALSE,,,,,,,,,,,
ABHD3,0.982815878,0.065500493,0.074015423,0.176320167,0.78434337,0.432838658,FALSE,FALSE,,,AGAP1,0.984559785,3.953848307,4.034575912,0.029159513,-0.507385622,0.611884272,FALSE,FALSE,,,,,,,,,,,
WDR93,0.982842841,0.007296578,0.011553874,0.663084687,NA,NA,FALSE,FALSE,,,SLC25A20,0.984559785,0.015444989,0.01122314,-0.460662507,0.069200901,0.944829706,FALSE,FALSE,,,,,,,,,,,
