no-pathology vs pathology differential expression,,,,,,,,,,,no-pathology vs early-pathology differential expression,,,,,,,,,,, early-pathology vs late-pathology differential expression,,,,,,,,
,IndModel.adj.pvals,no.pathology.mean,pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,no.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,late.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models
MBP,9.07E-13,3.343651629,3.09866991,-0.109775464,-4.262627188,2.02E-05,FALSE,FALSE,,,CDH4,2.38E-09,0.03468866,0.014696772,-1.238964787,-1.674905769,0.093952722,TRUE,FALSE,,,HSPA1B,2.95E-12,0.069092205,0.037065271,0.898454907,1.056436131,0.290769006,TRUE,FALSE
HTRA1,9.27E-13,0.195473331,0.243740388,0.318373541,4.162887418,3.14E-05,TRUE,TRUE,,,LAMP2,2.52E-09,0.657837191,0.774821072,0.236132617,3.820332475,0.000133272,FALSE,FALSE,,,PCSK1N,3.01E-12,0.072186473,0.04365399,0.72561498,3.99182998,6.56E-05,TRUE,TRUE
AKAP6,9.91E-13,1.072195826,0.93253794,-0.201334097,-8.211623549,2.18E-16,FALSE,FALSE,,,MEF2C,2.86E-09,0.046376385,0.026433059,-0.811046989,-5.238709319,1.62E-07,TRUE,TRUE,,,RPS27A,3.21E-12,0.206629299,0.149869278,0.46334016,5.786261404,7.20E-09,TRUE,TRUE
PDK4,1.11E-12,0.102145192,0.138343179,0.437630206,2.397714623,0.016497713,TRUE,FALSE,,,QDPR,2.96E-09,0.948489215,1.089918827,0.200517419,2.023690064,0.043002052,FALSE,FALSE,,,BBS9,5.01E-12,0.29394366,0.236671827,0.31265168,2.660274061,0.007807709,TRUE,FALSE
SOX10,1.17E-12,0.141521825,0.187568961,0.406396554,5.082206423,3.73E-07,TRUE,TRUE,,,NKX6-2,4.00E-09,0.206974922,0.273438651,0.401761206,4.966932577,6.80E-07,TRUE,TRUE,,,COX6B1,5.68E-12,0.088178322,0.054248615,0.700837714,5.345426938,9.02E-08,TRUE,TRUE
VWA1,1.18E-12,0.147306768,0.195463107,0.408072612,3.987774094,6.67E-05,TRUE,TRUE,,,DNAH17,4.00E-09,0.088041223,0.057516271,-0.614209041,-2.729968625,0.006334035,TRUE,FALSE,,,GABARAPL2,6.14E-12,0.127281637,0.087925157,0.533676384,6.200858957,5.62E-10,TRUE,TRUE
UGT8,1.22E-12,0.554897731,0.650603453,0.229556574,4.690708954,2.72E-06,FALSE,FALSE,,,VWA1,4.10E-09,0.142894586,0.193691373,0.438808435,3.981724617,6.84E-05,TRUE,TRUE,,,COX7A2,1.19E-11,0.063418883,0.0390683,0.698914003,5.695422411,1.23E-08,TRUE,TRUE
AGMO,1.30E-12,0.050319898,0.079751694,0.664386156,2.361636771,0.018194459,TRUE,FALSE,,,CKB,4.70E-09,0.290855322,0.221593722,-0.392384695,-4.050686618,5.11E-05,TRUE,TRUE,,,SYT1,1.22E-11,0.161420926,0.115854788,0.478509952,3.552816068,0.000381131,TRUE,FALSE
FRMD4B,1.75E-12,1.359592946,1.210519275,-0.16754873,-7.21822319,5.27E-13,FALSE,FALSE,,,DST,4.98E-09,1.104119318,1.249764581,0.178760272,4.839495257,1.30E-06,FALSE,FALSE,,,SH3BGRL3,1.30E-11,0.058573346,0.032322287,0.857715034,5.597973679,2.17E-08,TRUE,TRUE
DBI,1.95E-12,0.080155902,0.112765837,0.49244941,6.409901422,1.46E-10,TRUE,TRUE,,,TMSB10,5.20E-09,0.088046844,0.052833142,-0.73682809,-2.41865978,0.015577802,TRUE,FALSE,,,TBCB,1.72E-11,0.217900288,0.174255366,0.322465023,4.690039499,2.73E-06,TRUE,TRUE
TPD52L1,2.21E-12,0.009381966,0.025540988,1.444852143,2.362830142,0.01813598,TRUE,FALSE,,,NRXN1,7.68E-09,0.090565837,0.065451271,-0.468545724,-3.512504216,0.000443905,TRUE,FALSE,,,FAU,1.85E-11,0.175765062,0.126929072,0.469625784,4.303640102,1.68E-05,TRUE,TRUE
RNF220,2.76E-12,2.80756013,2.585938702,-0.118628844,-4.669806884,3.01E-06,FALSE,FALSE,,,STMN2,7.74E-09,0.043613593,0.022949713,-0.926301772,-4.610683784,4.01E-06,TRUE,TRUE,,,MVB12B,2.39E-11,0.53324402,0.432699493,0.30143045,-0.007052482,0.99437298,TRUE,FALSE
CDKN1C,2.97E-12,0.082776857,0.118697831,0.519994204,3.643121991,0.000269351,TRUE,FALSE,,,NDUFA4,1.21E-08,0.094223171,0.060633414,-0.635968845,-5.10799273,3.26E-07,TRUE,TRUE,,,ASTN2,2.60E-11,0.226646039,0.367100947,-0.695735886,-4.774862828,1.80E-06,TRUE,TRUE
NRGN,3.15E-12,0.059673151,0.030094295,-0.98759197,-4.897597053,9.70E-07,TRUE,TRUE,,,SNCG,1.65E-08,0.017340872,0.005618732,-1.625860047,-5.364066147,8.14E-08,TRUE,TRUE,,,PEBP1,2.62E-11,0.41556298,0.342881937,0.277355236,3.991847421,6.56E-05,TRUE,TRUE
PCDH10,3.47E-12,0.054989115,0.077035234,0.486372368,4.654763905,3.24E-06,TRUE,TRUE,,,ZNF565,1.72E-08,0.351840868,0.288937416,-0.284166029,-2.647521184,0.008108428,TRUE,FALSE,,,CTNNA2,3.66E-11,0.340669492,0.267768307,0.347387541,1.376163607,0.168770986,TRUE,FALSE
PPP1R12B,5.09E-12,0.428451857,0.344642958,-0.314030567,-8.844234074,9.22E-19,TRUE,TRUE,,,ANLN,1.78E-08,0.303264875,0.376175544,0.310827648,2.2634742,0.023606473,TRUE,FALSE,,,CACYBP,3.86E-11,0.063834716,0.03899574,0.711024727,6.075729036,1.23E-09,TRUE,TRUE
PEX5L,1.12E-11,1.548480237,1.743907942,0.171470915,2.219958732,0.026421569,FALSE,FALSE,,,SHTN1,1.78E-08,1.208221335,1.350965952,0.161106548,3.530382109,0.00041496,FALSE,FALSE,,,RPS25,4.29E-11,0.184374263,0.144801135,0.348564373,4.919067197,8.70E-07,TRUE,TRUE
MYO10,1.33E-11,0.05916796,0.084954286,0.521870595,4.590620093,4.42E-06,TRUE,TRUE,,,RPS28,1.85E-08,0.040822075,0.059721041,0.548889792,3.198312781,0.001382343,TRUE,FALSE,,,IFI27L2,4.29E-11,0.059190326,0.038014186,0.638823528,4.436680771,9.14E-06,TRUE,TRUE
ST6GALNAC3,1.52E-11,0.372129587,0.44859238,0.269600016,2.693649771,0.007067438,TRUE,FALSE,,,TMPRSS5,1.89E-08,0.056713943,0.026466686,-1.09952592,-1.885335492,0.059384557,TRUE,FALSE,,,ATP6V0B,4.34E-11,0.135679453,0.098238403,0.465843245,4.422992716,9.73E-06,TRUE,TRUE
EEF1A1,2.03E-11,0.203957066,0.244742171,0.262997221,4.137283568,3.51E-05,TRUE,TRUE,,,CARNS1,1.96E-08,0.352585909,0.286251141,-0.300693378,-3.77507796,0.000159958,TRUE,TRUE,,,NACA,7.19E-11,0.096984127,0.066333668,0.548007348,6.185044025,6.21E-10,TRUE,TRUE
CARNS1,3.33E-11,0.363457868,0.28721398,-0.339662163,-6.448229956,1.13E-10,TRUE,TRUE,,,COX4I1,2.01E-08,0.142513405,0.096947558,-0.555821165,-5.115965753,3.12E-07,TRUE,TRUE,,,RPL19,8.19E-11,0.191354258,0.143874655,0.411433534,5.024332324,5.05E-07,TRUE,TRUE
LAMA2,3.41E-11,0.399713223,0.464396591,0.216392084,-0.50215248,0.615560267,FALSE,FALSE,,,TUBA1B,2.19E-08,0.182790446,0.136672423,-0.419468485,-4.020274233,5.81E-05,TRUE,TRUE,,,BCL2L14,8.24E-11,0.069394731,0.044311374,0.64714905,5.24436896,1.57E-07,TRUE,TRUE
PTPN13,3.44E-11,0.203171502,0.255749936,0.332035825,1.931143692,0.053465285,TRUE,FALSE,,,LDB3,2.60E-08,0.297166914,0.240878982,-0.30296498,-3.082645246,0.002051696,TRUE,FALSE,,,SKP1,8.42E-11,0.126918604,0.092087081,0.46283287,5.439653802,5.34E-08,TRUE,TRUE
IRS2,4.39E-11,0.074703844,0.107462136,0.524574031,5.985795144,2.15E-09,TRUE,TRUE,,,ZNF365,4.55E-08,0.242847727,0.3234025,0.413278849,2.807215136,0.004997186,TRUE,FALSE,,,XPO1,1.01E-10,0.186175617,0.143170399,0.3789309,5.75189904,8.82E-09,TRUE,TRUE
TSC22D4,4.60E-11,0.291001163,0.358139416,0.299496387,4.117443236,3.83E-05,TRUE,TRUE,,,PCDH10,4.70E-08,0.0533427,0.076351604,0.517367626,4.981953366,6.29E-07,TRUE,TRUE,,,ETFB,1.51E-10,0.061594548,0.037855829,0.702287179,4.78357171,1.72E-06,TRUE,TRUE
NKX6-2,5.88E-11,0.213366194,0.267772693,0.327677237,4.159448319,3.19E-05,TRUE,TRUE,,,RELN,4.72E-08,0.045059977,0.074166906,0.718928999,2.978405135,0.002897527,TRUE,FALSE,,,PMP22,1.67E-10,0.328715686,0.263651242,0.318209511,3.350245175,0.000807401,TRUE,FALSE
RELN,6.00E-11,0.046448633,0.072637086,0.645070199,3.51112042,0.000446222,TRUE,FALSE,,,KCTD7,5.02E-08,0.21300048,0.166902067,-0.351854867,-3.669777606,0.000242762,TRUE,FALSE,,,PLPP2,2.90E-10,0.146524602,0.113479674,0.368709014,5.201408356,1.98E-07,TRUE,TRUE
FANCC,6.47E-11,0.066993147,0.096589953,0.527859604,4.279303004,1.87E-05,TRUE,TRUE,,,TESK2,5.30E-08,0.211335257,0.164014922,-0.365706394,-5.533080946,3.15E-08,TRUE,TRUE,,,NDUFB10,3.06E-10,0.062213762,0.039078404,0.670862202,3.915699377,9.01E-05,TRUE,FALSE
TP53TG5,6.47E-11,0.247086141,0.187821817,-0.395649443,-6.919741851,4.52E-12,TRUE,TRUE,,,ITPR2,5.74E-08,0.078758449,0.112810361,0.518392964,1.854426278,0.063678198,TRUE,FALSE,,,RPL13,3.74E-10,0.304541627,0.249087663,0.289985868,4.082954856,4.45E-05,TRUE,TRUE
LARP6,9.16E-11,0.14972899,0.189715208,0.341481752,3.741754149,0.00018274,TRUE,FALSE,,,UCHL1,9.26E-08,0.105499607,0.074670297,-0.498631251,-3.118707265,0.001816463,TRUE,FALSE,,,RPS11,3.74E-10,0.120304736,0.089857812,0.420977603,5.008192399,5.49E-07,TRUE,TRUE
HSPA2,9.59E-11,0.21848944,0.264025696,0.273114795,3.465099969,0.000530034,TRUE,FALSE,,,S100B,9.26E-08,0.194803115,0.149724265,-0.379708702,-2.044561551,0.040898103,TRUE,FALSE,,,PLEKHH2,3.82E-10,0.091589062,0.052058359,0.815045469,3.240468069,0.001193336,TRUE,FALSE
DHCR24,1.98E-10,0.073087879,0.103820075,0.506381367,3.209965908,0.001327507,TRUE,FALSE,,,PDE8A,9.85E-08,1.081246015,0.962366102,-0.168037084,-3.860669084,0.000113077,FALSE,FALSE,,,FIS1,3.83E-10,0.152633807,0.117587277,0.376342576,3.594974511,0.000324423,TRUE,FALSE
ERMN,2.30E-10,0.295101104,0.348183729,0.238639464,4.404261284,1.06E-05,FALSE,FALSE,,,FKBP5,1.13E-07,0.204834217,0.267139247,0.383135209,0.808724648,0.418673547,TRUE,FALSE,,,LARP6,4.74E-10,0.226339065,0.173489129,0.383640345,3.775173186,0.000159897,TRUE,FALSE
RPLP1,2.33E-10,0.154059485,0.194052479,0.332959352,3.824138581,0.00013123,TRUE,TRUE,,,FRMD4B,1.29E-07,1.318883089,1.195843554,-0.141288022,-4.463989764,8.04E-06,FALSE,FALSE,,,MDH1,5.17E-10,0.07437614,0.049389176,0.590644962,4.476422983,7.59E-06,TRUE,TRUE
RPLP2,2.36E-10,0.147297636,0.189683139,0.364857171,3.275099766,0.001056247,TRUE,FALSE,,,PLCXD1,1.29E-07,0.032581933,0.019718182,-0.72454568,-1.067260745,0.285854109,TRUE,FALSE,,,ETV5,5.17E-10,0.056872365,0.032364426,0.813318877,4.083307346,4.44E-05,TRUE,TRUE
SLC6A15,2.98E-10,0.059378537,0.084870392,0.515319782,5.748050369,9.03E-09,TRUE,TRUE,,,SPDYE2,1.31E-07,0.072008876,0.043826356,-0.716376024,-1.471031123,0.1412827,TRUE,FALSE,,,MAMDC2,5.85E-10,0.095676417,0.062157182,0.62224226,5.334150932,9.60E-08,TRUE,TRUE
EIF1,3.85E-10,0.290991004,0.343934252,0.241158248,5.241235493,1.60E-07,FALSE,FALSE,,,ASPA,1.40E-07,0.311481001,0.255257982,-0.287188094,-2.908827016,0.003627875,TRUE,FALSE,,,CAV2,6.01E-10,0.031247792,0.013464352,1.214609511,4.50804585,6.54E-06,TRUE,TRUE
RASGRF2,3.90E-10,0.236355214,0.17990707,-0.393704812,-2.810988882,0.004938949,TRUE,FALSE,,,VSNL1,1.49E-07,0.058035275,0.035734271,-0.699621732,-4.401586314,1.07E-05,TRUE,TRUE,,,RPL35A,7.97E-10,0.106962255,0.073910792,0.533244836,4.345009725,1.39E-05,TRUE,TRUE
ZNF536,3.90E-10,0.990949333,0.871449397,-0.185394401,-4.918219421,8.73E-07,FALSE,FALSE,,,ITPKB,1.60E-07,0.140844512,0.190485188,0.435575476,5.077134092,3.83E-07,TRUE,TRUE,,,BEX1,8.62E-10,0.079636308,0.047009678,0.760468537,4.029803102,5.58E-05,TRUE,TRUE
MRPS6,3.90E-10,0.013232829,0.025631179,0.953778305,5.198277422,2.01E-07,TRUE,TRUE,,,THY1,1.69E-07,0.050752496,0.028346729,-0.840296495,-4.135900691,3.54E-05,TRUE,TRUE,,,LAMTOR5,1.01E-09,0.056889689,0.034596077,0.717558745,5.573443019,2.50E-08,TRUE,TRUE
OTUD7A,4.31E-10,0.840003423,0.712648774,-0.237203981,-1.806889933,0.070779442,FALSE,FALSE,,,DLG2,1.77E-07,3.417904987,3.241903479,-0.076271154,-5.476482454,4.34E-08,FALSE,FALSE,,,SARAF,1.03E-09,0.215783422,0.173162771,0.317455238,5.380999882,7.41E-08,TRUE,TRUE
DLGAP1,5.15E-10,0.083470345,0.052676173,-0.664113183,-4.854602556,1.21E-06,TRUE,TRUE,,,DPYSL2,1.91E-07,0.424326401,0.500615604,0.238528817,5.56359402,2.64E-08,FALSE,FALSE,,,CHCHD2,1.06E-09,0.101386181,0.076859209,0.399570996,4.417437869,9.99E-06,TRUE,TRUE
PDE1A,6.13E-10,0.549973892,0.460456403,-0.25629857,-0.140047428,0.888622517,TRUE,FALSE,,,TLE4,1.94E-07,0.373046564,0.460125422,0.302671447,2.559809813,0.010472946,TRUE,FALSE,,,PEX5L,1.13E-09,1.909066419,1.699609258,0.167664189,5.237778604,1.63E-07,FALSE,FALSE
DPYD,8.82E-10,1.247819179,1.111055647,-0.167477813,-4.255333759,2.09E-05,FALSE,FALSE,,,SNX19,2.03E-07,0.113166237,0.07899866,-0.518543503,-1.791630034,0.073192249,TRUE,FALSE,,,RPL15,1.58E-09,0.190538356,0.143608578,0.407939523,6.264916674,3.73E-10,TRUE,TRUE
CDH4,9.95E-10,0.035756887,0.016562287,-1.110319234,-1.549704002,0.121212577,TRUE,FALSE,,,KIF19,2.03E-07,0.070519566,0.098582068,0.483301659,2.243088992,0.024891076,TRUE,FALSE,,,RAC1,1.76E-09,0.146373848,0.115190922,0.345630797,5.964826984,2.45E-09,TRUE,TRUE
GPM6A,1.11E-09,0.091779207,0.056186264,-0.707949879,-4.302089911,1.69E-05,TRUE,TRUE,,,ZNF536,2.20E-07,0.961280058,0.856764457,-0.166058175,-3.817292779,0.000134924,FALSE,FALSE,,,PPM1G,1.77E-09,0.170421427,0.124575481,0.452086597,4.783224376,1.73E-06,TRUE,TRUE
KTN1,1.21E-09,0.262272769,0.306994206,0.227143401,4.440648064,8.97E-06,FALSE,FALSE,,,PPP1R12B,2.53E-07,0.415625618,0.350187564,-0.247156728,-6.323825262,2.55E-10,FALSE,FALSE,,,CALM1,1.82E-09,0.427961125,0.361542739,0.243313547,5.026588478,4.99E-07,FALSE,FALSE
FRMD5,1.73E-09,2.485639328,2.306348783,-0.108006269,-3.261525639,0.001108144,FALSE,FALSE,,,IKZF2,2.84E-07,0.125048112,0.167068889,0.417959827,4.255064225,2.09E-05,TRUE,TRUE,,,PHGDH,2.49E-09,0.134804018,0.097068859,0.47378305,5.636547229,1.73E-08,TRUE,TRUE
ATF4,1.91E-09,0.05621662,0.077161825,0.456890552,5.987476587,2.13E-09,TRUE,TRUE,,,SOX10,2.87E-07,0.1372883,0.184446722,0.425995469,4.23996349,2.24E-05,TRUE,TRUE,,,COX5A,2.59E-09,0.041549027,0.025090427,0.727677708,3.770917353,0.000162649,TRUE,FALSE
GUCY1A2,2.16E-09,0.024513182,0.044705332,0.866889117,4.417310562,9.99E-06,TRUE,TRUE,,,DMD,2.88E-07,0.566520186,0.490594762,-0.207595531,-2.212555134,0.026928331,FALSE,FALSE,,,RPL29,2.71E-09,0.139470815,0.108142292,0.367032417,5.113009679,3.17E-07,TRUE,TRUE
NAV3,2.31E-09,0.115679288,0.153706193,0.410044716,2.23332167,0.025527739,TRUE,FALSE,,,LURAP1L,2.89E-07,0.04289125,0.075422889,0.814319058,2.710087888,0.006726538,TRUE,FALSE,,,CHORDC1,3.24E-09,0.078866576,0.053814978,0.551406229,4.252436583,2.11E-05,TRUE,TRUE
SEMA3B,2.54E-09,0.291987202,0.237066096,-0.300615789,-5.293600797,1.20E-07,TRUE,TRUE,,,TPD52L1,2.95E-07,0.00910072,0.024374764,1.421335737,3.340454316,0.000836414,TRUE,FALSE,,,TUBB,3.44E-09,0.046048385,0.024201547,0.928051266,4.818792596,1.44E-06,TRUE,TRUE
TENM3,2.74E-09,0.055667018,0.085379804,0.617072047,2.697044325,0.006995796,TRUE,FALSE,,,OPCML,3.27E-07,0.085560822,0.062049111,-0.463539815,-3.646020752,0.000266332,TRUE,FALSE,,,RPL32,3.50E-09,0.164773171,0.124518247,0.40412418,3.134818931,0.001719602,TRUE,FALSE
HSD17B4,2.74E-09,0.169109212,0.204426223,0.27362502,2.050966546,0.040270205,TRUE,FALSE,,,RHOBTB3,3.44E-07,0.131529204,0.176188865,0.421739587,4.534231681,5.78E-06,TRUE,TRUE,,,CALM3,4.96E-09,0.07953016,0.05219941,0.607468578,4.285171977,1.83E-05,TRUE,TRUE
SEC14L5,3.64E-09,0.172512396,0.128353605,-0.42657621,-4.817122307,1.46E-06,TRUE,TRUE,,,OTUD7A,3.56E-07,0.81486648,0.703819769,-0.211357648,-1.410486916,0.158395957,FALSE,FALSE,,,EDF1,5.15E-09,0.124887043,0.088814299,0.491759933,2.229315281,0.025792935,TRUE,FALSE
RBM48,3.77E-09,0.037071404,0.052331895,0.497383741,4.681462737,2.85E-06,TRUE,TRUE,,,PLA2G4C,3.85E-07,0.187197454,0.14127034,-0.406102216,-2.455275344,0.014077671,TRUE,FALSE,,,HSPA2,5.24E-09,0.300497683,0.250333205,0.2635042,4.367597631,1.26E-05,TRUE,TRUE
TMEM26,4.40E-09,0.003504806,0.011510258,1.715513685,NA,NA,TRUE,FALSE,,,TNIK,4.02E-07,0.210791033,0.272760989,0.371823822,2.640041231,0.008289594,TRUE,FALSE,,,RPS7,5.68E-09,0.11972218,0.091004223,0.395685056,6.442253228,1.18E-10,TRUE,TRUE
FKBP5,4.73E-09,0.211156648,0.255611032,0.275636431,0.431458238,0.666135212,TRUE,FALSE,,,GAPDH,4.23E-07,0.348354961,0.278960967,-0.320494839,-2.326386222,0.019997956,TRUE,FALSE,,,SERPINI1,6.07E-09,0.171868637,0.138459171,0.311845685,4.636966206,3.54E-06,TRUE,TRUE
MAML2,4.94E-09,0.204487117,0.251396263,0.297953254,1.446902173,0.147924324,TRUE,FALSE,,,MBP,4.23E-07,3.243521104,3.052156434,-0.087731919,-2.794134927,0.005203876,FALSE,FALSE,,,SPOCK1,6.50E-09,1.23505925,1.438497392,-0.219982351,-5.065737923,4.07E-07,FALSE,FALSE
NUPR1,5.20E-09,0.009393336,0.022221732,1.242261755,1.705908595,0.088025099,TRUE,FALSE,,,TMEM165,5.46E-07,1.151500784,1.041781166,-0.144463133,-3.175816124,0.001494156,FALSE,FALSE,,,GAP43,7.03E-09,0.025005959,0.010846813,1.205000708,1.409890217,0.158572102,TRUE,FALSE
LURAP1L,5.44E-09,0.044215174,0.070402786,0.671090934,2.291815484,0.021916293,TRUE,FALSE,,,MAN2A1,5.61E-07,1.340522949,1.51041196,0.172146176,1.937316653,0.052706648,FALSE,FALSE,,,AMD1,7.17E-09,0.352809557,0.289373425,0.285957207,2.581691424,0.009831745,TRUE,FALSE
SPARCL1,5.69E-09,0.115877663,0.076174882,-0.605215239,-4.137791151,3.51E-05,TRUE,TRUE,,,STMN1,5.63E-07,0.275858502,0.216309887,-0.350828834,-3.688762059,0.000225348,TRUE,FALSE,,,DCTN3,7.17E-09,0.035714454,0.017965928,0.991244586,4.551675173,5.32E-06,TRUE,TRUE
KCTD7,6.97E-09,0.219576497,0.167724526,-0.388629979,-3.938127675,8.21E-05,TRUE,TRUE,,,ITGA2,6.80E-07,0.263271464,0.214166819,-0.297816176,-3.146788074,0.001650746,TRUE,FALSE,,,ADAMTS19,7.36E-09,0.06935906,0.04484187,0.629237905,1.375371227,0.169016385,TRUE,FALSE
ITPR2,6.97E-09,0.081185645,0.107454109,0.404424091,2.242953958,0.024899784,TRUE,FALSE,,,AMER2,7.97E-07,0.526763031,0.624938179,0.246559382,1.81455735,0.069591962,FALSE,FALSE,,,CDH8,7.36E-09,0.128341393,0.089871524,0.514050573,1.526393715,0.126911842,TRUE,FALSE
TESK2,7.37E-09,0.217855243,0.16669857,-0.386128106,-6.830273184,8.48E-12,TRUE,TRUE,,,FTH1,8.83E-07,1.68495756,1.47513316,-0.191867062,-1.031918391,0.30211035,FALSE,FALSE,,,PPP1R14A,7.36E-09,0.350200931,0.286662582,0.288829317,-0.113164383,0.909900233,TRUE,FALSE
GRIA4,8.13E-09,0.187201623,0.230824344,0.30220244,1.485184131,0.137495054,TRUE,FALSE,,,KCNMA1,1.21E-06,0.035466334,0.018145183,-0.966863622,-2.660736162,0.007797003,TRUE,FALSE,,,TAGLN3,7.50E-09,0.026977522,0.012210581,1.143625965,4.471235529,7.78E-06,TRUE,TRUE
SPOCK3,8.17E-09,1.461932011,1.590747437,0.121828578,2.254363718,0.024173296,FALSE,FALSE,,,LAMP1,1.31E-06,0.157258153,0.202169856,0.36243309,4.164824247,3.12E-05,TRUE,TRUE,,,LDHB,7.60E-09,0.086617593,0.059145146,0.550400319,5.063800958,4.11E-07,TRUE,TRUE
DST,8.79E-09,1.138190025,1.260024625,0.146710489,3.669745914,0.000242792,FALSE,FALSE,,,TSPAN7,1.52E-06,0.042227205,0.025864174,-0.70721761,-3.435864155,0.000590667,TRUE,FALSE,,,UCHL1,8.08E-09,0.106183105,0.078527429,0.435285665,3.465090791,0.000530053,TRUE,FALSE
LGALS3BP,9.54E-09,0.047853024,0.068374873,0.514856157,4.899996661,9.58E-07,TRUE,TRUE,,,KIRREL3,1.54E-06,0.775003886,0.879739399,0.182872681,1.171931296,0.241224641,FALSE,FALSE,,,ATP5G3,8.25E-09,0.043899987,0.025900227,0.761255789,4.887831428,1.02E-06,TRUE,TRUE
ITGA2,1.06E-08,0.271393576,0.214508676,-0.339350574,-4.83450042,1.33E-06,TRUE,TRUE,,,HINT1,1.54E-06,0.118718033,0.084503664,-0.490453289,-3.153436302,0.001613604,TRUE,FALSE,,,PTGDS,8.44E-09,1.377624246,1.220461119,0.174756104,1.973195864,0.048473252,FALSE,FALSE
ARSI,1.06E-08,0.029025071,0.018355282,-0.66110433,-5.669129865,1.44E-08,TRUE,TRUE,,,SEC14L5,1.57E-06,0.167348954,0.132896602,-0.332555307,-4.177602509,2.95E-05,TRUE,TRUE,,,PSMA7,1.06E-08,0.094484472,0.069696844,0.438983926,4.169560075,3.05E-05,TRUE,TRUE
RPS28,1.09E-08,0.042082231,0.056749911,0.431406941,3.003783498,0.00266645,TRUE,FALSE,,,SLC6A15,1.63E-06,0.057598291,0.083399329,0.534009766,5.689240031,1.28E-08,TRUE,TRUE,,,C9orf16,1.09E-08,0.031026236,0.016738534,0.890315491,4.43685725,9.13E-06,TRUE,TRUE
RGCC,1.10E-08,0.273669007,0.323988219,0.243509296,2.583191989,0.009789083,FALSE,FALSE,,,PCSK1N,1.79E-06,0.062229881,0.041512931,-0.5840467,-4.127543552,3.67E-05,TRUE,TRUE,,,TPI1,1.09E-08,0.075028096,0.053179116,0.496571151,3.516504507,0.000437269,TRUE,FALSE
SHTN1,1.19E-08,1.245513762,1.353962428,0.120446742,1.633647948,0.102332794,FALSE,FALSE,,,TMBIM6,1.79E-06,0.191768547,0.243057462,0.341931315,4.047702614,5.17E-05,TRUE,TRUE,,,ANK3,1.17E-08,1.77658698,2.027184571,-0.190369126,-8.236776254,1.77E-16,FALSE,FALSE
CD9,1.28E-08,0.242984601,0.285884828,0.234569169,4.456371971,8.34E-06,FALSE,FALSE,,,CST3,1.84E-06,0.021880193,0.009839732,-1.152934536,-3.940372631,8.14E-05,TRUE,TRUE,,,TRMT112,1.21E-08,0.079460008,0.056252362,0.498315268,5.014662334,5.31E-07,TRUE,TRUE
FSCN1,1.28E-08,0.13935933,0.173972501,0.320049691,3.622626936,0.000291626,TRUE,FALSE,,,OR7A5,1.89E-06,0.015981324,0.029670672,0.892650658,2.027990147,0.042561254,TRUE,FALSE,,,GADD45GIP1,1.37E-08,0.051881203,0.029403552,0.81922151,4.481873097,7.40E-06,TRUE,TRUE
CGGBP1,1.31E-08,0.096280153,0.1214679,0.335264767,4.893032276,9.93E-07,TRUE,TRUE,,,RBM48,1.95E-06,0.035961311,0.054767125,0.606864535,3.190031911,0.001422571,TRUE,FALSE,,,ST13,1.50E-08,0.106346689,0.076894061,0.467831045,4.883932057,1.04E-06,TRUE,TRUE
RTN4,1.33E-08,1.240104129,1.347217802,0.119521841,3.391209726,0.000695848,FALSE,FALSE,,,KCNAB1,1.98E-06,0.192645524,0.236712916,0.297189762,0.828259577,0.40752351,TRUE,FALSE,,,RPL23A,1.61E-08,0.157357873,0.120212719,0.388459812,3.491714982,0.00047993,TRUE,FALSE
GPC5,1.33E-08,0.055554025,0.086418595,0.637450321,4.571935737,4.83E-06,TRUE,TRUE,,,SHISA6,2.04E-06,0.010476138,0.021739691,1.053224446,1.62482025,0.104200865,TRUE,FALSE,,,AHSA1,1.61E-08,0.062480743,0.040878134,0.612082273,4.574712865,4.77E-06,TRUE,TRUE
ZNF365,1.54E-08,0.250342655,0.309307181,0.305136197,2.101873927,0.035564321,TRUE,FALSE,,,CNTN3,2.33E-06,0.018513445,0.032087339,0.793430738,3.135048055,0.00171826,TRUE,FALSE,,,NDUFS7,1.69E-08,0.117391662,0.08649014,0.440722352,3.831064141,0.00012759,TRUE,FALSE
LHFPL3,1.57E-08,0.047783175,0.070890436,0.56908829,4.136024537,3.53E-05,TRUE,TRUE,,,ARAP2,2.47E-06,0.861339029,0.963836744,0.162207597,3.302164724,0.000959417,FALSE,FALSE,,,RPS8,1.74E-08,0.140282229,0.11180966,0.327287429,4.308273935,1.65E-05,TRUE,TRUE
BOK,1.92E-08,0.175217731,0.214944212,0.294813485,3.422254653,0.000621041,TRUE,FALSE,,,CMTM5,2.66E-06,0.081905548,0.060585175,-0.43499636,-4.083427178,4.44E-05,TRUE,TRUE,,,UQCR10,1.74E-08,0.060924195,0.039217482,0.635518393,4.859110824,1.18E-06,TRUE,TRUE
