no-pathology vs pathology differential expression,,,,,,,,,,,no-pathology vs early-pathology differential expression,,,,,,,,,,, early-pathology vs late-pathology differential expression,,,,,,,,
,IndModel.adj.pvals,no.pathology.mean,pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,no.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,late.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models
RPL36,0.026838139,0.062975276,0.108372035,0.783135071,2.837736043,0.004543474,FALSE,FALSE,,,LPCAT2,0.144360675,0.335754403,0.467560438,0.477746546,2.398180291,0.016476753,FALSE,FALSE,,,KHSRP,0.194585619,0.005056136,0.051011122,-3.334704564,-1.661431603,0.096626795,FALSE,FALSE
ZNF90,0.029906927,0.067164847,0.129454093,0.946662326,3.197757427,0.001385007,FALSE,FALSE,,,FLT1,0.147119272,0.010880623,0.03483443,1.678752747,2.949406135,0.003183853,FALSE,FALSE,,,TPD52,0.196238772,0.047578499,0.01662334,1.517099491,2.03038227,0.042317697,FALSE,FALSE
RUNX3,0.030721254,0.072462849,0.028323704,-1.35523156,-2.754234439,0.005882961,FALSE,FALSE,,,GPM6A,0.153160153,0.090097547,0.041491956,-1.118656172,-1.771180513,0.076530689,FALSE,FALSE,,,MAMDC2,0.196238772,0.154060363,0.08549688,0.849552042,2.403179039,0.016253228,FALSE,FALSE
PFN1,0.030774251,0.083423695,0.136487407,0.710238725,2.11285985,0.034612765,FALSE,FALSE,,,STX12,0.160192545,0.116268522,0.066579744,-0.804305327,-2.783259292,0.005381578,FALSE,FALSE,,,SERP1,0.196592096,0.101660564,0.055672187,0.868731483,2.390421224,0.016829059,FALSE,FALSE
DPYD,0.032152637,0.356180646,0.469174877,0.397516635,3.14021871,0.001688217,FALSE,FALSE,,,LGMN,0.160192545,0.093065937,0.051092933,-0.865129468,-3.009287157,0.002618615,FALSE,FALSE,,,CAPZA2,0.196592096,0.17846342,0.099994595,0.835706366,1.598388179,0.109956614,FALSE,FALSE
FOSL2,0.032152637,0.034201948,0.007694527,-2.152173933,-2.885868542,0.003903352,FALSE,FALSE,,,SRPK1,0.161204769,0.013912207,0.03944534,1.503503552,3.522377736,0.000427694,FALSE,FALSE,,,CD59,0.196592096,0.056114889,0.023197269,1.274428645,2.831459781,0.004633606,FALSE,FALSE
RCAN2,0.032152637,0.024798569,0.005043698,-2.297703021,-3.039720695,0.002367976,FALSE,FALSE,,,SUPT16H,0.161204769,0.020754651,0.054037896,1.380536848,3.037256898,0.002387419,FALSE,FALSE,,,HSPH1,0.196592096,0.133943921,0.06239008,1.102240534,2.043357421,0.041017069,FALSE,FALSE
SOCS6,0.032152637,0.192049165,0.275117979,0.51857473,2.472082006,0.01343287,FALSE,FALSE,,,SIGLEC1,0.161204769,0.051917694,0.01906196,-1.445529834,-3.095924325,0.001962004,FALSE,FALSE,,,BAG2,0.200405932,0.021821146,0.001156204,4.238259064,2.284131125,0.022363826,FALSE,FALSE
ANKRD40,0.033972798,0.006362261,0.025629018,2.01016669,2.981461248,0.002868764,FALSE,FALSE,,,LAPTM5,0.164187495,0.256736238,0.367132909,0.516015496,2.171410273,0.029900173,FALSE,FALSE,,,NEK3,0.200405932,0.041627994,0.010444771,1.99477313,1.56052515,0.118635831,FALSE,FALSE
TXNRD1,0.03589231,0.157168057,0.227273261,0.532119926,3.382058376,0.000719449,FALSE,FALSE,,,NGFRAP1,0.164187495,0.056466419,0.016332382,-1.789657895,-2.841945173,0.00448392,FALSE,FALSE,,,TCEAL8,0.201554015,0.016536992,0.0017432,3.245887039,2.285539296,0.022281225,FALSE,FALSE
ITK,0.036108549,0.076274687,0.02211912,-1.785910358,-3.648348853,0.000263931,FALSE,FALSE,,,TNKS2,0.164187495,0.059047239,0.107093099,0.858924004,2.973206097,0.002947065,FALSE,FALSE,,,SPDYE3,0.210737268,0.027359134,0.010306749,1.408433215,2.295872344,0.021683181,FALSE,FALSE
MAP1A,0.036413619,0.011111338,0.039661387,1.835702614,3.760052081,0.000169878,FALSE,FALSE,,,PFN1,0.164187495,0.082513889,0.142404168,0.787282492,3.491494953,0.000480326,FALSE,FALSE,,,HIVEP3,0.213117724,0.338487794,0.521938861,-0.624777009,-4.284404995,1.83E-05,FALSE,FALSE
NR4A3,0.036823391,0.015242097,0,#NAME?,NA,NA,FALSE,FALSE,,,BAP1,0.164608616,0.002568532,0.02019018,2.974637773,NA,NA,FALSE,FALSE,,,BNC2,0.213117724,0.505851361,0.348710461,0.536683882,3.25737102,0.001124493,FALSE,FALSE
TMEM119,0.036823391,0.035884472,0.079574904,1.148953832,2.425961846,0.015267875,FALSE,FALSE,,,ITK,0.164608616,0.075345607,0.014824139,-2.345575046,-2.276854964,0.022794888,FALSE,FALSE,,,CNTLN,0.213117724,0.100260108,0.056372604,0.830681571,2.797321137,0.005152829,FALSE,FALSE
TUBA4A,0.039486637,0.049234981,0.013092426,-1.91095127,-2.813516481,0.004900287,FALSE,FALSE,,,TMEM119,0.164608616,0.035403917,0.082405801,1.218836929,2.045571344,0.040798563,FALSE,FALSE,,,ADGRG1,0.213824824,0.220208439,0.353937695,-0.68462566,-3.560768129,0.000369772,FALSE,FALSE
PPHLN1,0.039486637,0.079574371,0.139720077,0.812163592,2.869164018,0.004115583,FALSE,FALSE,,,TUBGCP5,0.164608616,0.017559639,0.042122396,1.262324329,3.525904114,0.00042204,FALSE,FALSE,,,ZNFX1,0.213824824,0.045403958,0.016468764,1.463085792,2.655068957,0.00792922,FALSE,FALSE
TLR7,0.041838186,0.024185751,0.057379466,1.246377205,3.582289899,0.000340596,FALSE,FALSE,,,THOC6,0.164608616,0.00223862,0.015592686,2.800187905,1.719405182,0.085540619,FALSE,FALSE,,,PTPRG,0.214349804,0.208707989,0.114021249,0.872183121,0.503070264,0.614914872,FALSE,FALSE
FSCN1,0.041857128,0.053522561,0.102992612,0.944321809,2.77618725,0.005500052,FALSE,FALSE,,,SH3RF3,0.164946482,0.496213767,0.608597223,0.294525989,2.988567606,0.002802885,FALSE,FALSE,,,C6orf48,0.215908436,0.042046909,0.014783197,1.508041471,2.371373815,0.017722097,FALSE,FALSE
SMCHD1,0.042389463,0.264076184,0.13808597,-0.935387451,-3.644548097,0.000267862,FALSE,FALSE,,,LHFPL2,0.164946482,0.426762272,0.543586946,0.349078172,1.786296056,0.074051335,FALSE,FALSE,,,DLEU1,0.215908436,0.167353767,0.104218859,0.683284665,2.574454156,0.010039839,FALSE,FALSE
HIVEP2,0.043561067,0.067257934,0.026204827,-1.359871895,-3.029401985,0.002450384,FALSE,FALSE,,,BHLHE41,0.164946482,0.206089681,0.289696455,0.491269761,2.062316851,0.03917758,FALSE,FALSE,,,NCMAP,0.219838002,0.031790704,0.006283899,2.338873031,1.80993233,0.070306282,FALSE,FALSE
RADIL,0.043561067,0.001169048,0.013502257,3.529794933,NA,NA,FALSE,FALSE,,,C3,0.165174657,0.510582328,0.68570905,0.425452959,1.796630101,0.072394362,FALSE,FALSE,,,ZNF281,0.219838002,0.02235966,0.006460402,1.791202374,2.136620762,0.03262885,FALSE,FALSE
PIGQ,0.043561067,0.001513057,0.015030146,3.312321011,NA,NA,FALSE,FALSE,,,TNFRSF25,0.167505893,0.013516942,0.049647349,1.876947883,3.180829008,0.001468543,FALSE,FALSE,,,SLC25A26,0.219838002,0.032098828,0.07858453,-1.291724711,-3.325468202,0.000882702,FALSE,FALSE
VGLL4,0.044111216,0.053562726,0.095271034,0.830808258,2.895878221,0.003780991,FALSE,FALSE,,,CD164,0.170724073,0.021453893,0.06008613,1.485792541,2.992029892,0.002771291,FALSE,FALSE,,,PSMG4,0.219838002,0.004669364,0.038460713,-3.042087527,-2.141939603,0.032198343,FALSE,FALSE
MCF2L2,0.044736487,0.217318193,0.136268857,-0.673353069,-3.848642074,0.000118774,FALSE,FALSE,,,CPD,0.170724073,0.046052631,0.014775306,-1.640095533,-2.975882055,0.002921472,FALSE,FALSE,,,SPDYE2,0.219838002,0.060160292,0.031435253,0.936428177,2.294746844,0.021747637,FALSE,FALSE
SPARCL1,0.045389304,0.114796506,0.054670853,-1.070234943,-3.391008506,0.000696359,FALSE,FALSE,,,MAP1LC3A,0.170724073,0.025318953,0.004509317,-2.489236851,-2.105780955,0.035223384,FALSE,FALSE,,,MPP1,0.219838002,0.034727797,0.007710905,2.171118814,1.621704929,0.104866543,FALSE,FALSE
TUBB2A,0.045389304,0.043038213,0.014830616,-1.537039663,-3.482173496,0.000497361,FALSE,FALSE,,,VGLL4,0.172163067,0.052940192,0.091112403,0.783284017,2.685187616,0.00724891,FALSE,FALSE,,,GKAP1,0.219838002,0.050126562,0.015559919,1.687740754,2.744647971,0.006057584,FALSE,FALSE
SLTM,0.045389304,0.150783473,0.189754629,0.331656773,3.184687469,0.001449104,FALSE,FALSE,,,SSR3,0.172163067,0.015032725,0.038560649,1.359022837,2.611999357,0.009001442,FALSE,FALSE,,,SOD1,0.219838002,0.060120259,0.02022051,1.572031867,2.538240696,0.011141133,FALSE,FALSE
RAB11FIP3,0.045389304,0.060833145,0.022800921,-1.415765466,-3.339139834,0.000840382,FALSE,FALSE,,,SAMD9L,0.172163067,0.121237932,0.066354835,-0.86956765,-2.106204947,0.035186554,FALSE,FALSE,,,TYW1,0.22086622,0.095957445,0.051775462,0.890126221,2.518111967,0.011798581,FALSE,FALSE
PCDH9,0.045789912,0.130140481,0.076547101,-0.765650142,-2.532738743,0.011317527,FALSE,FALSE,,,HSP90AA1,0.172185554,0.901647254,0.420237756,-1.101357341,-1.455825158,0.145440959,FALSE,FALSE,,,DENND3,0.228639252,0.238617727,0.431314346,-0.854038473,-2.733855353,0.006259754,FALSE,FALSE
MAN2A1,0.047420592,0.118799965,0.192721594,0.697983814,2.744399188,0.006062177,FALSE,FALSE,,,UCHL1,0.174477251,0.090654639,0.039306319,-1.205619592,-2.700738926,0.006918562,FALSE,FALSE,,,TTBK2,0.228639252,0.147874909,0.076221186,0.956113306,2.798864141,0.005128271,FALSE,FALSE
TSC22D3,0.047420592,0.074085515,0.037117811,-0.997079872,-3.206424487,0.001343956,FALSE,FALSE,,,DTNA,0.186825217,0.168818537,0.226547147,0.424337997,2.696545829,0.007006276,FALSE,FALSE,,,SH3RF3,0.231111988,0.456685657,0.641025842,-0.489181038,-2.494157729,0.012625643,FALSE,FALSE
MYADM,0.047420592,0.001241297,0.014182064,3.5141475,NA,NA,FALSE,FALSE,,,POU2F2,0.187472396,0.22638743,0.328125309,0.535453018,2.015779315,0.043823057,FALSE,FALSE,,,NLK,0.231111988,0.17612438,0.106350735,0.727764621,2.033562042,0.041995772,FALSE,FALSE
RPS16,0.050664324,0.105762634,0.175617708,0.731608318,3.570240933,0.000356653,FALSE,FALSE,,,TYMP,0.187472396,0.120364991,0.066405183,-0.858048082,-2.432444988,0.01499727,FALSE,FALSE,,,GYPC,0.235988482,0.145729142,0.06682407,1.124849642,2.078476836,0.037665462,FALSE,FALSE
LAPTM5,0.054001948,0.260018904,0.363457426,0.483169865,1.991641067,0.046410454,FALSE,FALSE,,,ANKRD17,0.194203433,0.26845824,0.371888657,0.470173056,1.761887522,0.078088303,FALSE,FALSE,,,SRSF7,0.240144951,0.189945867,0.126884416,0.582073439,3.267511181,0.001084976,FALSE,FALSE
CD74,0.054001948,0.59891106,0.801193413,0.419808786,1.782177177,0.074720343,FALSE,FALSE,,,RCAN2,0.195516443,0.024514969,0.004655111,-2.396775477,-2.064854252,0.038936793,FALSE,FALSE,,,VPS54,0.240144951,0.139322852,0.085764095,0.69998621,2.707738809,0.006774331,FALSE,FALSE
SAMD12,0.054001948,0.094315574,0.157433225,0.739172124,2.665117113,0.007696152,FALSE,FALSE,,,SELPLG,0.196544579,0.058355791,0.123577122,1.082463938,2.136598873,0.032630631,FALSE,FALSE,,,PPP1R12A,0.240144951,0.263932019,0.212852897,0.310309659,1.615796268,0.106138369,FALSE,FALSE
FTL,0.054001948,0.845165717,1.083729804,0.358698955,1.659749678,0.096964821,FALSE,FALSE,,,NPAS3,0.196544579,0.054132419,0.122533116,1.178606949,2.966858669,0.003008592,FALSE,FALSE,,,PMP22,0.240144951,0.039380406,0.004763025,3.04752807,1.593632931,0.111018274,FALSE,FALSE
FTH1,0.054676402,0.56574619,0.456716279,-0.308856749,-1.468216033,0.14204555,FALSE,FALSE,,,RPLP1,0.196544579,0.161376309,0.254766887,0.658748982,2.480482957,0.013120454,FALSE,FALSE,,,NBPF1,0.243500904,0.113950167,0.086477116,0.39801273,2.471567869,0.013452201,FALSE,FALSE
RPS27,0.055727609,0.059754912,0.101631914,0.766224292,3.713724753,0.000204231,FALSE,FALSE,,,MRPL13,0.197412682,0.006745374,0.02224561,1.721550231,2.90988977,0.003615562,FALSE,FALSE,,,ATP13A2,0.243500904,0.03602766,0.007275132,2.308059573,2.539773863,0.011092416,FALSE,FALSE
MAF,0.058555444,0.150923418,0.225522046,0.579451794,1.629025521,0.103307617,FALSE,FALSE,,,AGTRAP,0.198932654,0.006790517,0.02883352,2.086153706,2.88749154,0.00388327,FALSE,FALSE,,,RCC2,0.243500904,0.073897824,0.044018191,0.747432012,2.455002399,0.014088365,FALSE,FALSE
CLEC5A,0.059178364,0.009186817,0.035030955,1.930993284,3.159868986,0.001578401,FALSE,FALSE,,,ANKRD40,0.201151975,0.006279803,0.023325927,1.893143243,2.682994515,0.007296619,FALSE,FALSE,,,USP48,0.243500904,0.087541097,0.054428133,0.68560793,2.466948632,0.01362699,FALSE,FALSE
XPO5,0.060685933,0.101183016,0.174734471,0.7881971,2.402956759,0.01626311,FALSE,FALSE,,,CBL,0.211149833,0.112964814,0.166286877,0.557800849,2.929250344,0.003397806,FALSE,FALSE,,,PPT1,0.243500904,0.089726962,0.043362404,1.049096832,2.777366712,0.005480131,FALSE,FALSE
RPL13A,0.063174401,0.237018628,0.326938004,0.464016643,2.732490736,0.006285744,FALSE,FALSE,,,GAPDH,0.211149833,0.224278106,0.140506767,-0.674649169,-2.270997441,0.023147133,FALSE,FALSE,,,SUMO1,0.243500904,0.033884065,0.015910215,1.09065365,2.55264371,0.01069088,FALSE,FALSE
RPL23,0.064646065,0.068592552,0.124471861,0.859695781,3.039069571,0.0023731,FALSE,FALSE,,,PDE4D,0.212571205,0.189706665,0.117584509,-0.690072364,-1.078578075,0.28077586,FALSE,FALSE,,,XPO5,0.243500904,0.247907527,0.128808844,0.944570425,1.887135607,0.059142089,FALSE,FALSE
IL17RA,0.064646065,0.155609706,0.216719635,0.477897817,1.864956246,0.062187537,FALSE,FALSE,,,CD163L1,0.212571205,0.071714924,0.115800957,0.691301896,3.14861391,0.001640468,FALSE,FALSE,,,EEPD1,0.243500904,0.064782877,0.025836725,1.326189335,3.262235373,0.001105373,FALSE,FALSE
MTRNR2L12,0.065297491,0.008781605,0.040287769,2.197785356,3.292634754,0.000992533,FALSE,FALSE,,,PLTP,0.215293584,0.052280816,0.020679715,-1.338065371,-1.640153409,0.100973274,FALSE,FALSE,,,FRMPD4,0.243500904,0.026559172,0.00818033,1.698979139,2.273688527,0.02298472,FALSE,FALSE
IRF8,0.067223814,0.059713644,0.099488342,0.736466871,2.521816834,0.011675048,FALSE,FALSE,,,SIPA1L1,0.216386957,0.313504225,0.199640057,-0.651083662,-1.602592527,0.109024645,FALSE,FALSE,,,DLGAP2,0.243500904,0.037069426,0.009270019,1.999585522,2.481816241,0.013071466,FALSE,FALSE
ATP6V1A,0.067423184,0.068832398,0.034371734,-1.001865157,-3.374185081,0.000740346,FALSE,FALSE,,,IFIT3,0.232745154,0.043196643,0.012684961,-1.767800167,-1.10334508,0.269877337,FALSE,FALSE,,,WRN,0.243500904,0.077721303,0.04307303,0.851525258,2.94724647,0.003206175,FALSE,FALSE
RPS17,0.069778656,0.069910079,0.129303623,0.887190322,1.900144779,0.057414123,FALSE,FALSE,,,SNCG,0.245968487,0.022534079,0.002005983,-3.48972722,-2.116451774,0.034306403,FALSE,FALSE,,,PTPRJ,0.243500904,0.750941661,0.634593102,0.242868993,1.63363687,0.102335121,FALSE,FALSE
BAHD1,0.069833556,0.006149813,0.024582969,1.999044795,2.985854686,0.00282787,FALSE,FALSE,,,GPD1L,0.25242725,0.0135273,0.038140873,1.495463957,2.993191775,0.002760762,FALSE,FALSE,,,PRDX5,0.243500904,0.044554393,0.012168904,1.872368484,2.618599711,0.008829148,FALSE,FALSE
ISG15,0.073346656,0.05086741,0.01290905,-1.978358804,-1.328609391,0.183976872,FALSE,FALSE,,,MX1,0.25244765,0.072641146,0.030923304,-1.232092518,-0.816873759,0.414000575,FALSE,FALSE,,,SPG20,0.243500904,0.047256926,0.017709675,1.415988061,2.174693008,0.029653129,FALSE,FALSE
SIPA1L1,0.073346656,0.317395939,0.197287707,-0.685982601,-2.108007403,0.035030349,FALSE,FALSE,,,NRP2,0.258966169,0.082692247,0.0521257,-0.665757234,-2.757533968,0.005823916,FALSE,FALSE,,,MIB1,0.243500904,0.192742936,0.119853663,0.685403991,2.80232945,0.005073503,FALSE,FALSE
FMN1,0.073346656,0.386077296,0.510761853,0.403761061,1.359350729,0.174035476,FALSE,FALSE,,,GXYLT1,0.258966169,0.016517428,0.040858372,1.306642622,2.732325983,0.006288888,FALSE,FALSE,,,PIGF,0.244173825,0.033272021,0.089944532,-1.434726103,-3.259037223,0.00111791,FALSE,FALSE
ATRN,0.073346656,0.111602763,0.176181892,0.658692906,2.700080114,0.006932278,FALSE,FALSE,,,PREPL,0.267593531,0.081218871,0.032749626,-1.310336556,-1.926896385,0.053992544,FALSE,FALSE,,,C1QTNF3-AMACR,0.244173825,0.068843237,0.026103146,1.39909124,2.496513209,0.0125421,FALSE,FALSE
C3,0.073346656,0.517240346,0.63972668,0.306620839,1.459931602,0.144308873,FALSE,FALSE,,,KHSRP,0.267593531,0.015641386,0.048366456,1.62863846,2.051283307,0.040239365,FALSE,FALSE,,,TMED7-TICAM2,0.244173825,0.01651918,0.003389416,2.285033275,2.273310288,0.023007488,FALSE,FALSE
MX1,0.073750461,0.073633932,0.035064892,-1.070343463,-0.485834489,0.627084519,FALSE,FALSE,,,ISG15,0.268746733,0.05025983,0.010928581,-2.201299661,-0.363385048,0.716317269,FALSE,FALSE,,,KCNIP1,0.244173825,0.140883977,0.247564237,-0.813295383,-1.404904402,0.160049708,FALSE,FALSE
ACTB,0.074345494,0.302225444,0.420119591,0.475174938,1.722565746,0.084967084,FALSE,FALSE,,,PLCB3,0.273507688,0.002560061,0.019374445,2.919904922,NA,NA,FALSE,FALSE,,,CLEC5A,0.244173825,0.055983417,0.020537116,1.446765953,1.735685741,0.082619416,FALSE,FALSE
CDK6,0.077523567,0.173885121,0.255572672,0.555599088,3.099849809,0.001936188,FALSE,FALSE,,,ANGEL1,0.275506931,0.035748349,0.070812469,0.986126802,1.138290459,0.254999217,FALSE,FALSE,,,HS3ST4,0.244173825,1.393602217,1.178168918,0.242272427,2.184271713,0.028942288,FALSE,FALSE
CD14,0.078178436,0.136249174,0.221380273,0.700279184,2.730810277,0.006317883,FALSE,FALSE,,,PAQR3,0.276000313,0.062945053,0.032329006,-0.961263835,-2.494915077,0.012598728,FALSE,FALSE,,,MED31,0.244173825,0.019601729,0.005290008,1.889639119,0.665523422,0.505715768,FALSE,FALSE
FYN,0.078178436,0.235126767,0.110401763,-1.090675567,-2.703513899,0.006861058,FALSE,FALSE,,,SMCR8,0.276000313,0.004389915,0.018095255,2.043346703,NA,NA,FALSE,FALSE,,,SCYL3,0.249928411,0.003354159,0.030996085,-3.208063219,-2.175752954,0.029573738,FALSE,FALSE
TAF1D,0.078178436,0.150663175,0.216665429,0.52414214,2.818835454,0.004819822,FALSE,FALSE,,,RNF144B,0.276254613,0.205562802,0.107605466,-0.933827861,-2.5763204,0.009985807,FALSE,FALSE,,,HAUS1,0.253797415,0.001165501,0.0268668,-4.526802151,-2.150359094,0.031526821,FALSE,FALSE
SMC3,0.078178436,0.024496219,0.044300928,0.854777865,3.497211132,0.00047015,FALSE,FALSE,,,SMAP1,0.278071137,0.079365,0.124420047,0.648644128,2.615366321,0.00891318,FALSE,FALSE,,,OPHN1,0.257127787,0.067034082,0.034132398,0.973753001,1.572989848,0.115721169,FALSE,FALSE
CD83,0.078192237,0.116713815,0.054595461,-1.096122412,-3.029172671,0.002452245,FALSE,FALSE,,,HIVEP2,0.278071137,0.066414902,0.022284661,-1.575455957,-2.473160063,0.013392415,FALSE,FALSE,,,TCEAL4,0.257127787,0.047784302,0.016430543,1.540156543,2.063003451,0.0391123,FALSE,FALSE
SPOCK2,0.078192237,0.037093167,0.016642194,-1.156307793,-2.691712032,0.00710863,FALSE,FALSE,,,KCNC2,0.278071137,0.015315436,0,#NAME?,NA,NA,FALSE,FALSE,,,HIST2H2BE,0.258128124,0.063653651,0.02662489,1.257467708,2.46005947,0.0138914,FALSE,FALSE
STARD13,0.078192237,0.159086028,0.219115421,0.46188389,1.897145693,0.057808712,FALSE,FALSE,,,ITFG1,0.278071137,0.239457707,0.318347416,0.410831185,4.01712479,5.89E-05,FALSE,FALSE,,,ACAD9,0.258128124,0.038463112,0.016036956,1.262075159,1.88328411,0.059661876,FALSE,FALSE
TMED8,0.078192237,0.03932486,0.073978597,0.91166632,2.659144484,0.007833936,FALSE,FALSE,,,GNAO1,0.278071137,0.017087375,0,#NAME?,-0.010138701,0.991910625,FALSE,FALSE,,,ATP6V1F,0.258128124,0.057277505,0.01862538,1.620698826,0.704570694,0.481077442,FALSE,FALSE
MAP1LC3A,0.078192237,0.025659886,0.005236579,-2.292818186,-2.597808855,0.00938207,FALSE,FALSE,,,TSPO,0.281706446,0.028007075,0.067090658,1.260320557,2.336936916,0.019442465,FALSE,FALSE,,,PRPSAP2,0.258128124,0.037351398,0.01253446,1.575262428,2.164896361,0.030395623,FALSE,FALSE
PDE4B,0.080222225,0.262926848,0.166630374,-0.658010061,-2.545404046,0.010915136,FALSE,FALSE,,,HSPA1A,0.282493438,0.494512289,0.288613282,-0.77686868,0.269713494,0.787380679,FALSE,FALSE,,,POLK,0.260880924,0.143875061,0.083775663,0.780213444,1.998757549,0.045634593,FALSE,FALSE
RPS27A,0.080222225,0.194686277,0.252646386,0.37596835,2.867032571,0.004143404,FALSE,FALSE,,,ANXA11,0.282493438,0.042146711,0.016892636,-1.319025576,-2.688335888,0.007180912,FALSE,FALSE,,,PHIP,0.260880924,0.295214066,0.21454595,0.460474794,2.061829112,0.039224008,FALSE,FALSE
RPS14,0.080222225,0.105450186,0.160523052,0.606218857,2.625463059,0.00865312,FALSE,FALSE,,,RPL23,0.282493438,0.067687086,0.123800291,0.871062195,3.297836873,0.000974327,FALSE,FALSE,,,ZFC3H1,0.260880924,0.145584978,0.103969512,0.485700969,2.307902536,0.021004558,FALSE,FALSE
PPP2R5C,0.080222225,0.25338457,0.160642725,-0.657473027,-2.999150683,0.002707334,FALSE,FALSE,,,HMHA1,0.282493438,0.052020093,0.096487708,0.891276168,2.795989882,0.005174102,FALSE,FALSE,,,RPF1,0.264527861,0.030913141,0.007925019,1.963733994,2.09389969,0.036268917,FALSE,FALSE
PRPF40A,0.081412481,0.073133855,0.119192632,0.704683736,2.327012068,0.019964623,FALSE,FALSE,,,RAPGEF1,0.290984331,0.379012754,0.285928275,-0.406593104,-2.837932737,0.004540675,FALSE,FALSE,,,RASGRP3,0.264527861,0.097279072,0.048440223,1.005923955,3.271517416,0.00106972,FALSE,FALSE
PWP1,0.081412481,0.02319416,0.047408843,1.031394601,2.763238576,0.005723092,FALSE,FALSE,,,GABRG3,0.290984331,0.003326456,0.014506161,2.124607873,NA,NA,FALSE,FALSE,,,ANO10,0.264527861,0.101278601,0.057090856,0.826997785,1.273826087,0.202725058,FALSE,FALSE
UCHL1,0.08857629,0.091757905,0.042363073,-1.115025192,-3.289150127,0.001004904,FALSE,FALSE,,,PPP1R9B,0.290984331,0.01016148,0.030604589,1.590637454,2.769778034,0.005609451,FALSE,FALSE,,,NCBP2,0.264527861,0.029514758,0.005963701,2.307156577,2.157680454,0.030952685,FALSE,FALSE
LRRC4,0.090392912,0.00515493,0.023732806,2.202857856,2.965425856,0.003022642,FALSE,FALSE,,,CDC25B,0.290984331,0.00428216,0.017079937,1.995892122,1.589825466,0.111874152,FALSE,FALSE,,,WDR36,0.264527861,0.030408007,0.006761078,2.169126081,2.081787157,0.037361915,FALSE,FALSE
DEGS1,0.091154858,0.018630221,0.042043499,1.174237972,2.772048293,0.005570477,FALSE,FALSE,,,MAN2A1,0.296113138,0.117296345,0.186987851,0.672786484,2.991590241,0.002775285,FALSE,FALSE,,,TSNARE1,0.264527861,0.041794001,0.014746075,1.502964877,1.97837253,0.047886696,FALSE,FALSE
PREPL,0.091154858,0.082142704,0.035370669,-1.21557893,-2.585568814,0.009721846,FALSE,FALSE,,,ZBTB41,0.297130302,0.004512643,0.031229857,2.790881485,2.326025511,0.02001719,FALSE,FALSE,,,TM2D3,0.264527861,0.046010438,0.026750858,0.782376055,2.729317624,0.006346554,FALSE,FALSE
DHRS9,0.091154858,0.011231048,0.034625609,1.624346934,2.829783344,0.004657953,FALSE,FALSE,,,GTF3C5,0.297130302,0.003462198,0.020656066,2.576805526,2.343396758,0.01910905,FALSE,FALSE,,,SAT2,0.264527861,0.109971649,0.053432581,1.041340018,2.042391187,0.041112743,FALSE,FALSE
EIF3A,0.091154858,0.088434015,0.043628539,-1.01932925,-2.783883293,0.005371236,FALSE,FALSE,,,SYNDIG1,0.297130302,0.721854713,0.55383417,-0.382254432,-0.93686535,0.348827825,FALSE,FALSE,,,ZFP64,0.264527861,0.031890805,0.010955075,1.541541168,2.392989357,0.016711726,FALSE,FALSE
STX12,0.091178105,0.117747346,0.072082561,-0.707972371,-2.994885305,0.002745481,FALSE,FALSE,,,HS1BP3,0.29878759,0.006662235,0.024903035,1.902243402,0.408100611,0.683199812,FALSE,FALSE,,,BMP2K,0.265725231,0.705434912,0.56857936,0.311151249,1.476715842,0.139751824,FALSE,FALSE
CMPK2,0.091178105,0.015972593,0.001432451,-3.479040876,NA,NA,FALSE,FALSE,,,CCZ1B,0.299309842,0.031049329,0.006831023,-2.184388576,-2.760707732,0.005767627,FALSE,FALSE,,,NR3C2,0.283888324,0.139058859,0.069934497,0.99161946,3.140604671,0.001685994,FALSE,FALSE
HLA-DRA,0.091178105,0.190025711,0.272941338,0.522396278,2.527497278,0.011487871,FALSE,FALSE,,,SLC25A1,0.299309842,0.0054165,0.018045512,1.736207313,2.489341003,0.012798015,FALSE,FALSE,,,HERPUD1,0.289108929,0.204589289,0.133891419,0.611667112,2.215961811,0.026694118,FALSE,FALSE
RPS5,0.091268908,0.051094565,0.115638747,1.178383126,2.183611413,0.028990814,FALSE,FALSE,,,TUBB2A,0.30024349,0.042538506,0.015337275,-1.471727128,-2.469943304,0.013513447,FALSE,FALSE,,,PLPP1,0.293298871,0.080295061,0.041687129,0.945709237,2.140670167,0.032300646,FALSE,FALSE
HSCB,0.091712576,0.043371619,0.018124276,-1.258827906,-3.09457973,0.00197092,FALSE,FALSE,,,CTNNA3,0.30024349,0.05540623,0.02521826,-1.135579505,-3.015541972,0.002565204,FALSE,FALSE,,,PSMA4,0.293298871,0.050421292,0.011905977,2.082347098,2.408054549,0.016037785,FALSE,FALSE
