MODULE	GENE
ftdvsall_precg_mic1_up_t2	ZNF236-DT
ftdvsall_precg_mic1_up_t2	ZNF335
ftdvsall_precg_mic1_up_t2	ZNF471
ftdvsall_precg_mic1_up_t2	ZNF484
ftdvsall_precg_mic1_up_t2	ZNF552
ftdvsall_precg_mic1_up_t2	ZNF572
ftdvsall_precg_mic1_up_t2	ZNF736
ftdvsall_precg_mic1_up_t2	ZNFX1
ftdvsall_precg_mic1_up_t2	ZW10
pspvsall_cal_exc2_down2	A2M
pspvsall_cal_exc2_down2	ABCA13
pspvsall_cal_exc2_down2	ABCA8
pspvsall_cal_exc2_down2	ABCC2
pspvsall_cal_exc2_down2	ABCC9
pspvsall_cal_exc2_down2	AC003991.1
pspvsall_cal_exc2_down2	AC005534.1
pspvsall_cal_exc2_down2	AC005759.1
pspvsall_cal_exc2_down2	AC006063.2
pspvsall_cal_exc2_down2	AC006213.3
pspvsall_cal_exc2_down2	AC007383.3
pspvsall_cal_exc2_down2	AC007610.2
pspvsall_cal_exc2_down2	AC007611.1
pspvsall_cal_exc2_down2	AC007846.2
pspvsall_cal_exc2_down2	AC008014.1
pspvsall_cal_exc2_down2	AC008758.5
pspvsall_cal_exc2_down2	AC009119.2
pspvsall_cal_exc2_down2	AC010198.1
pspvsall_cal_exc2_down2	AC010333.2
pspvsall_cal_exc2_down2	AC010422.6
pspvsall_cal_exc2_down2	AC011247.1
pspvsall_cal_exc2_down2	AC011447.3
pspvsall_cal_exc2_down2	AC011900.1
pspvsall_cal_exc2_down2	AC012074.1
pspvsall_cal_exc2_down2	AC013652.1
pspvsall_cal_exc2_down2	AC015712.1
pspvsall_cal_exc2_down2	AC015712.4
pspvsall_cal_exc2_down2	AC022182.1
pspvsall_cal_exc2_down2	AC022400.6
pspvsall_cal_exc2_down2	AC022424.2
pspvsall_cal_exc2_down2	AC024563.1
pspvsall_cal_exc2_down2	AC025159.1
pspvsall_cal_exc2_down2	AC026316.5
pspvsall_cal_exc2_down2	AC034114.2
pspvsall_cal_exc2_down2	AC062004.1
pspvsall_cal_exc2_down2	AC068620.1
pspvsall_cal_exc2_down2	AC090515.4
pspvsall_cal_exc2_down2	AC090802.1
pspvsall_cal_exc2_down2	AC092131.1
pspvsall_cal_exc2_down2	AC104532.2
pspvsall_cal_exc2_down2	AC104699.1
pspvsall_cal_exc2_down2	AC125613.1
pspvsall_cal_exc2_down2	AC126768.2
pspvsall_cal_exc2_down2	AC139795.2
pspvsall_cal_exc2_down2	AC246680.1
pspvsall_cal_exc2_down2	ACP6
pspvsall_cal_exc2_down2	ACSBG1
pspvsall_cal_exc2_down2	ACSS3
pspvsall_cal_exc2_down2	ACVR2B
pspvsall_cal_exc2_down2	ADAMTS2
pspvsall_cal_exc2_down2	ADAMTSL3
pspvsall_cal_exc2_down2	ADGRE2
pspvsall_cal_exc2_down2	ADGRG1
pspvsall_cal_exc2_down2	ADIPOR2
pspvsall_cal_exc2_down2	ADM
pspvsall_cal_exc2_down2	AFAP1
pspvsall_cal_exc2_down2	AGAP2-AS1
pspvsall_cal_exc2_down2	AGT
pspvsall_cal_exc2_down2	AIF1
pspvsall_cal_exc2_down2	AJ239322.1
pspvsall_cal_exc2_down2	AL020996.1
pspvsall_cal_exc2_down2	AL034417.2
pspvsall_cal_exc2_down2	AL035401.1
pspvsall_cal_exc2_down2	AL049780.1
pspvsall_cal_exc2_down2	AL121845.2
pspvsall_cal_exc2_down2	AL132639.2
pspvsall_cal_exc2_down2	AL139352.1
pspvsall_cal_exc2_down2	AL160290.2
pspvsall_cal_exc2_down2	AL162718.1
pspvsall_cal_exc2_down2	AL354824.1
pspvsall_cal_exc2_down2	AL355472.3
pspvsall_cal_exc2_down2	AL355490.2
pspvsall_cal_exc2_down2	AL365232.1
pspvsall_cal_exc2_down2	AL391987.2
pspvsall_cal_exc2_down2	AL445472.1
pspvsall_cal_exc2_down2	AL450322.2
pspvsall_cal_exc2_down2	AL513283.1
pspvsall_cal_exc2_down2	AL590999.1
pspvsall_cal_exc2_down2	AL591518.1
pspvsall_cal_exc2_down2	ALDH1A2
pspvsall_cal_exc2_down2	ALDH1L1
pspvsall_cal_exc2_down2	ALOX12
pspvsall_cal_exc2_down2	ALOX5
pspvsall_cal_exc2_down2	ALOX5AP
pspvsall_cal_exc2_down2	ALX3
pspvsall_cal_exc2_down2	ANKDD1B
pspvsall_cal_exc2_down2	ANKRD11
pspvsall_cal_exc2_down2	ANKRD34C-AS1
pspvsall_cal_exc2_down2	AP000842.2
pspvsall_cal_exc2_down2	AP001107.9
pspvsall_cal_exc2_down2	AP001547.1
pspvsall_cal_exc2_down2	AP002026.1
pspvsall_cal_exc2_down2	APOC1
pspvsall_cal_exc2_down2	ARFGEF2
pspvsall_cal_exc2_down2	ARHGAP15
pspvsall_cal_exc2_down2	ARID3B
pspvsall_cal_exc2_down2	ARL17B
pspvsall_cal_exc2_down2	ARRB1
pspvsall_cal_exc2_down2	ASCC1
pspvsall_cal_exc2_down2	ASIP
pspvsall_cal_exc2_down2	ASPA
pspvsall_cal_exc2_down2	ATG10
pspvsall_cal_exc2_down2	ATP2B1-AS1
pspvsall_cal_exc2_down2	AVIL
pspvsall_cal_exc2_down2	BBOX1
pspvsall_cal_exc2_down2	BDH2
pspvsall_cal_exc2_down2	BEST1
pspvsall_cal_exc2_down2	BRDT
pspvsall_cal_exc2_down2	BTBD16
pspvsall_cal_exc2_down2	C16orf74
pspvsall_cal_exc2_down2	C21orf91-OT1
pspvsall_cal_exc2_down2	C2CD6
pspvsall_cal_exc2_down2	C5orf66
pspvsall_cal_exc2_down2	C6orf99
pspvsall_cal_exc2_down2	C9orf135
pspvsall_cal_exc2_down2	CAPN9
pspvsall_cal_exc2_down2	CAPS
pspvsall_cal_exc2_down2	CASTOR2
pspvsall_cal_exc2_down2	CBWD3
pspvsall_cal_exc2_down2	CCNE2
pspvsall_cal_exc2_down2	CD22
pspvsall_cal_exc2_down2	CD72
pspvsall_cal_exc2_down2	CDC14A
pspvsall_cal_exc2_down2	CDC42EP1
pspvsall_cal_exc2_down2	CDH18-AS1
pspvsall_cal_exc2_down2	CDKN2B-AS1
pspvsall_cal_exc2_down2	CERKL
pspvsall_cal_exc2_down2	CFAP77
pspvsall_cal_exc2_down2	CFH
pspvsall_cal_exc2_down2	CHL1-AS1
pspvsall_cal_exc2_down2	CHRM5
pspvsall_cal_exc2_down2	CHST3
pspvsall_cal_exc2_down2	CKMT2-AS1
pspvsall_cal_exc2_down2	CNGB3
pspvsall_cal_exc2_down2	CNKSR3
pspvsall_cal_exc2_down2	COL10A1
pspvsall_cal_exc2_down2	CPM
pspvsall_cal_exc2_down2	CPQ
pspvsall_cal_exc2_down2	CPVL
pspvsall_cal_exc2_down2	CPXM2
pspvsall_cal_exc2_down2	CRTAC1
pspvsall_cal_exc2_down2	CTNNBIP1
pspvsall_cal_exc2_down2	CUL2
pspvsall_cal_exc2_down2	CXorf38
pspvsall_cal_exc2_down2	CXorf40A
pspvsall_cal_exc2_down2	CYP2J2
pspvsall_cal_exc2_down2	DDX43
pspvsall_cal_exc2_down2	DOCK10
pspvsall_cal_exc2_down2	DSP
pspvsall_cal_exc2_down2	DUSP16
pspvsall_cal_exc2_down2	EAF2
pspvsall_cal_exc2_down2	EDA
pspvsall_cal_exc2_down2	EFCAB11
pspvsall_cal_exc2_down2	EFHD1
pspvsall_cal_exc2_down2	EFNA2
pspvsall_cal_exc2_down2	ELF1
pspvsall_cal_exc2_down2	ELMOD3
pspvsall_cal_exc2_down2	ENOSF1
pspvsall_cal_exc2_down2	ENPEP
pspvsall_cal_exc2_down2	EPS8
pspvsall_cal_exc2_down2	ESPL1
pspvsall_cal_exc2_down2	EVC
pspvsall_cal_exc2_down2	EXOC3L2
pspvsall_cal_exc2_down2	FAM107B
pspvsall_cal_exc2_down2	FAM181B
pspvsall_cal_exc2_down2	FAM184B
pspvsall_cal_exc2_down2	FAM241A
pspvsall_cal_exc2_down2	FAT1
pspvsall_cal_exc2_down2	GAL3ST1
pspvsall_cal_exc2_down2	GALM
pspvsall_cal_exc2_down2	GAS8
pspvsall_cal_exc2_down2	GLTP
pspvsall_cal_exc2_down2	GLUL
pspvsall_cal_exc2_down2	GPI
pspvsall_cal_exc2_down2	GPR39
pspvsall_cal_exc2_down2	GPRC5B
pspvsall_cal_exc2_down2	GRIK4
pspvsall_cal_exc2_down2	GTF2IRD1
pspvsall_cal_exc2_down2	GXYLT2
pspvsall_cal_exc2_down2	GYS1
pspvsall_cal_exc2_down2	HAND2-AS1
pspvsall_cal_exc2_down2	HAPLN2
pspvsall_cal_exc2_down2	HDX
pspvsall_cal_exc2_down2	HHIP
pspvsall_cal_exc2_down2	HNF4G
pspvsall_cal_exc2_down2	HPN
pspvsall_cal_exc2_down2	HS2ST1
pspvsall_cal_exc2_down2	HS3ST3A1
pspvsall_cal_exc2_down2	IGSF22
pspvsall_cal_exc2_down2	INTS14
pspvsall_cal_exc2_down2	IQGAP1
pspvsall_cal_exc2_down2	ITGA9
pspvsall_cal_exc2_down2	ITPKC
pspvsall_cal_exc2_down2	JHY
pspvsall_cal_exc2_down2	KAZN
pspvsall_cal_exc2_down2	KCNH7
pspvsall_cal_exc2_down2	KCNJ10
pspvsall_cal_exc2_down2	KCNQ1
pspvsall_cal_exc2_down2	KIF24
pspvsall_cal_exc2_down2	KIRREL3
pspvsall_cal_exc2_down2	KLHL4
pspvsall_cal_exc2_down2	LAMA4
pspvsall_cal_exc2_down2	LAMP3
pspvsall_cal_exc2_down2	LDHD
pspvsall_cal_exc2_down2	LDLRAD2
pspvsall_cal_exc2_down2	LGALS3BP
pspvsall_cal_exc2_down2	LGALS4
pspvsall_cal_exc2_down2	LIFR-AS1
pspvsall_cal_exc2_down2	LINC00298
pspvsall_cal_exc2_down2	LINC00536
pspvsall_cal_exc2_down2	LINC00620
pspvsall_cal_exc2_down2	LINC00843
pspvsall_cal_exc2_down2	LINC01239
pspvsall_cal_exc2_down2	LINC01299
pspvsall_cal_exc2_down2	LINC01358
pspvsall_cal_exc2_down2	LINC01591
pspvsall_cal_exc2_down2	LINC01692
pspvsall_cal_exc2_down2	LINC01708
pspvsall_cal_exc2_down2	LINC01709
pspvsall_cal_exc2_down2	LINC01804
pspvsall_cal_exc2_down2	LINC01887
pspvsall_cal_exc2_down2	LINC02145
pspvsall_cal_exc2_down2	LINC02231
pspvsall_cal_exc2_down2	LINC02300
pspvsall_cal_exc2_down2	LINC02343
pspvsall_cal_exc2_down2	LINC02356
pspvsall_cal_exc2_down2	LINC02389
pspvsall_cal_exc2_down2	LINC02440
pspvsall_cal_exc2_down2	LINC02540
pspvsall_cal_exc2_down2	LIPA
pspvsall_cal_exc2_down2	LMF1
pspvsall_cal_exc2_down2	LMNA
pspvsall_cal_exc2_down2	LRIG1
pspvsall_cal_exc2_down2	LRMDA
pspvsall_cal_exc2_down2	LRRC17
pspvsall_cal_exc2_down2	LRRIQ3
pspvsall_cal_exc2_down2	LSP1
pspvsall_cal_exc2_down2	LYVE1
pspvsall_cal_exc2_down2	MAML2
pspvsall_cal_exc2_down2	MIR4435-2HG
pspvsall_cal_exc2_down2	MOBP
pspvsall_cal_exc2_down2	MSANTD3
pspvsall_cal_exc2_down2	MSR1
pspvsall_cal_exc2_down2	MT1E
pspvsall_cal_exc2_down2	MT1F
pspvsall_cal_exc2_down2	MT1M
pspvsall_cal_exc2_down2	MT1X
pspvsall_cal_exc2_down2	MT2A
pspvsall_cal_exc2_down2	MTSS1
pspvsall_cal_exc2_down2	MUC6
pspvsall_cal_exc2_down2	MYO16-AS1
pspvsall_cal_exc2_down2	NACC2
pspvsall_cal_exc2_down2	NCK1
pspvsall_cal_exc2_down2	NDRG2
pspvsall_cal_exc2_down2	NEAT1
pspvsall_cal_exc2_down2	NEB
pspvsall_cal_exc2_down2	NEURL2
pspvsall_cal_exc2_down2	NFE2L2
pspvsall_cal_exc2_down2	NME6
pspvsall_cal_exc2_down2	NPIPA8
pspvsall_cal_exc2_down2	NR6A1
pspvsall_cal_exc2_down2	NRF1
pspvsall_cal_exc2_down2	ONECUT2
pspvsall_cal_exc2_down2	OPHN1
pspvsall_cal_exc2_down2	OR2F1
pspvsall_cal_exc2_down2	OR2L2
pspvsall_cal_exc2_down2	OSTF1
pspvsall_cal_exc2_down2	OTOA
pspvsall_cal_exc2_down2	OTULINL
pspvsall_cal_exc2_down2	OXNAD1
pspvsall_cal_exc2_down2	P2RX6
pspvsall_cal_exc2_down2	PAPPA
pspvsall_cal_exc2_down2	PARP16
pspvsall_cal_exc2_down2	PCAT1
pspvsall_cal_exc2_down2	PCED1B
pspvsall_cal_exc2_down2	PCSK7
pspvsall_cal_exc2_down2	PDCD6
pspvsall_cal_exc2_down2	PDE4A
pspvsall_cal_exc2_down2	PDGFRL
pspvsall_cal_exc2_down2	PDIA5
pspvsall_cal_exc2_down2	PDLIM1
pspvsall_cal_exc2_down2	PGC
pspvsall_cal_exc2_down2	PHKA2
pspvsall_cal_exc2_down2	PHLDB1
pspvsall_cal_exc2_down2	PIK3AP1
pspvsall_cal_exc2_down2	PIK3C2B
pspvsall_cal_exc2_down2	PIPOX
pspvsall_cal_exc2_down2	PLAT
pspvsall_cal_exc2_down2	PLAU
pspvsall_cal_exc2_down2	PLD1
pspvsall_cal_exc2_down2	PLXNA4
pspvsall_cal_exc2_down2	PMP2
pspvsall_cal_exc2_down2	POLH
pspvsall_cal_exc2_down2	POU3F1
pspvsall_cal_exc2_down2	PROSER3
pspvsall_cal_exc2_down2	PRR5L
pspvsall_cal_exc2_down2	PTGDS
pspvsall_cal_exc2_down2	PTN
pspvsall_cal_exc2_down2	PTPRH
pspvsall_cal_exc2_down2	PWRN4
pspvsall_cal_exc2_down2	RARRES2
pspvsall_cal_exc2_down2	RDH13
pspvsall_cal_exc2_down2	RFTN2
pspvsall_cal_exc2_down2	RFX4
pspvsall_cal_exc2_down2	RGPD4
pspvsall_cal_exc2_down2	RICTOR
pspvsall_cal_exc2_down2	RIN2
pspvsall_cal_exc2_down2	RNASE6
pspvsall_cal_exc2_down2	RNF139-AS1
pspvsall_cal_exc2_down2	ROR1-AS1
pspvsall_cal_exc2_down2	RPAP2
pspvsall_cal_exc2_down2	RUNX1
pspvsall_cal_exc2_down2	SAMD4A
pspvsall_cal_exc2_down2	SAMSN1
pspvsall_cal_exc2_down2	SCIN
pspvsall_cal_exc2_down2	SCPEP1
pspvsall_cal_exc2_down2	SEC24B-AS1
pspvsall_cal_exc2_down2	SEMA3B-AS1
pspvsall_cal_exc2_down2	SEMA6A-AS2
pspvsall_cal_exc2_down2	SEPT4-AS1
pspvsall_cal_exc2_down2	SHROOM4
pspvsall_cal_exc2_down2	SIPA1L3
pspvsall_cal_exc2_down2	SLC16A1-AS1
pspvsall_cal_exc2_down2	SLC1A3
pspvsall_cal_exc2_down2	SLC25A24
pspvsall_cal_exc2_down2	SLC28A3
pspvsall_cal_exc2_down2	SLC39A11
pspvsall_cal_exc2_down2	SLC9A3R1
pspvsall_cal_exc2_down2	SLCO1A2
pspvsall_cal_exc2_down2	SMIM1
pspvsall_cal_exc2_down2	SNX29
pspvsall_cal_exc2_down2	SNX9
pspvsall_cal_exc2_down2	SOD3
pspvsall_cal_exc2_down2	SPI1
pspvsall_cal_exc2_down2	SRARP
pspvsall_cal_exc2_down2	SRRM3
pspvsall_cal_exc2_down2	ST3GAL1
pspvsall_cal_exc2_down2	ST6GALNAC3
pspvsall_cal_exc2_down2	STAB1
pspvsall_cal_exc2_down2	STN1
pspvsall_cal_exc2_down2	STPG2
pspvsall_cal_exc2_down2	STX16-NPEPL1
pspvsall_cal_exc2_down2	SYT17
pspvsall_cal_exc2_down2	SYTL4
pspvsall_cal_exc2_down2	TAF8
pspvsall_cal_exc2_down2	TAGLN2
pspvsall_cal_exc2_down2	TAPT1-AS1
pspvsall_cal_exc2_down2	TBCCD1
pspvsall_cal_exc2_down2	THAP5
pspvsall_cal_exc2_down2	TK2
pspvsall_cal_exc2_down2	TMEM254-AS1
pspvsall_cal_exc2_down2	TPCN2
pspvsall_cal_exc2_down2	TPH2
pspvsall_cal_exc2_down2	TPST1
pspvsall_cal_exc2_down2	TRAM2
pspvsall_cal_exc2_down2	TRIM16
pspvsall_cal_exc2_down2	TRIML2
pspvsall_cal_exc2_down2	TRPC5
pspvsall_cal_exc2_down2	TRPV5
pspvsall_cal_exc2_down2	TSC22D4
pspvsall_cal_exc2_down2	TSPAN9
pspvsall_cal_exc2_down2	TYMS
pspvsall_cal_exc2_down2	UPK3B
pspvsall_cal_exc2_down2	URGCP
pspvsall_cal_exc2_down2	VRK2
pspvsall_cal_exc2_down2	WASF2
pspvsall_cal_exc2_down2	WDR25
pspvsall_cal_exc2_down2	XAF1
pspvsall_cal_exc2_down2	Z83844.2
pspvsall_cal_exc2_down2	ZBTB16
pspvsall_cal_exc2_down2	ZFP36
pspvsall_cal_exc2_down2	ZFY-AS1
pspvsall_cal_exc2_down2	ZNF343
pspvsall_cal_exc2_down2	ZNF430
pspvsall_cal_exc2_down2	ZNF500
pspvsall_cal_exc2_up2	MARCH6
pspvsall_cal_exc2_up2	SEPTIN3
pspvsall_cal_exc2_up2	SEPTIN8
pspvsall_cal_exc2_up2	AASDHPPT
pspvsall_cal_exc2_up2	ABHD14A-ACY1
pspvsall_cal_exc2_up2	ABR
pspvsall_cal_exc2_up2	AC004147.2
pspvsall_cal_exc2_up2	AC004148.2
pspvsall_cal_exc2_up2	AC004771.4
pspvsall_cal_exc2_up2	AC005046.1
pspvsall_cal_exc2_up2	AC005332.5
pspvsall_cal_exc2_up2	AC005358.1
pspvsall_cal_exc2_up2	AC005899.6
pspvsall_cal_exc2_up2	AC006058.3
pspvsall_cal_exc2_up2	AC006450.3
pspvsall_cal_exc2_up2	AC006511.4
pspvsall_cal_exc2_up2	AC008610.1
pspvsall_cal_exc2_up2	AC009118.3
pspvsall_cal_exc2_up2	AC010173.1
pspvsall_cal_exc2_up2	AC010320.4
pspvsall_cal_exc2_up2	AC010331.1
pspvsall_cal_exc2_up2	AC011337.1
pspvsall_cal_exc2_up2	AC012668.3
pspvsall_cal_exc2_up2	AC015660.4
pspvsall_cal_exc2_up2	AC015712.7
pspvsall_cal_exc2_up2	AC019171.1
pspvsall_cal_exc2_up2	AC020928.2
pspvsall_cal_exc2_up2	AC021127.1
pspvsall_cal_exc2_up2	AC021205.3
pspvsall_cal_exc2_up2	AC022893.2
pspvsall_cal_exc2_up2	AC023905.1
pspvsall_cal_exc2_up2	AC024257.5
pspvsall_cal_exc2_up2	AC026412.3
pspvsall_cal_exc2_up2	AC026790.1
pspvsall_cal_exc2_up2	AC027601.4
pspvsall_cal_exc2_up2	AC027644.3
pspvsall_cal_exc2_up2	AC037441.1
pspvsall_cal_exc2_up2	AC067852.2
pspvsall_cal_exc2_up2	AC068831.7
pspvsall_cal_exc2_up2	AC073254.1
pspvsall_cal_exc2_up2	AC078909.2
pspvsall_cal_exc2_up2	AC079174.2
pspvsall_cal_exc2_up2	AC084782.1
pspvsall_cal_exc2_up2	AC087164.1
pspvsall_cal_exc2_up2	AC091100.1
pspvsall_cal_exc2_up2	AC091132.5
pspvsall_cal_exc2_up2	AC091271.1
pspvsall_cal_exc2_up2	AC091959.3
pspvsall_cal_exc2_up2	AC092720.2
pspvsall_cal_exc2_up2	AC093157.1
pspvsall_cal_exc2_up2	AC093227.1
pspvsall_cal_exc2_up2	AC093297.2
pspvsall_cal_exc2_up2	AC096586.1
pspvsall_cal_exc2_up2	AC097641.2
pspvsall_cal_exc2_up2	AC099329.3
pspvsall_cal_exc2_up2	AC104836.1
pspvsall_cal_exc2_up2	AC107214.2
pspvsall_cal_exc2_up2	AC109347.2
pspvsall_cal_exc2_up2	AC109466.1
pspvsall_cal_exc2_up2	AC116913.1
pspvsall_cal_exc2_up2	AC124016.2
pspvsall_cal_exc2_up2	AC131159.2
pspvsall_cal_exc2_up2	AC138647.1
pspvsall_cal_exc2_up2	AC138811.1
pspvsall_cal_exc2_up2	ACO2
pspvsall_cal_exc2_up2	ACOT4
pspvsall_cal_exc2_up2	ACP2
pspvsall_cal_exc2_up2	ACRBP
pspvsall_cal_exc2_up2	ACSF3
pspvsall_cal_exc2_up2	ACSL3
pspvsall_cal_exc2_up2	ACSL4
pspvsall_cal_exc2_up2	ACTB
pspvsall_cal_exc2_up2	ACTR10
pspvsall_cal_exc2_up2	ACTR1B
pspvsall_cal_exc2_up2	ACTR2
pspvsall_cal_exc2_up2	ACTR3
pspvsall_cal_exc2_up2	ACYP1
pspvsall_cal_exc2_up2	ADAM22
pspvsall_cal_exc2_up2	ADD1
pspvsall_cal_exc2_up2	ADNP-AS1
pspvsall_cal_exc2_up2	ADO
pspvsall_cal_exc2_up2	ADPRHL2
pspvsall_cal_exc2_up2	ADRA2A
pspvsall_cal_exc2_up2	AES
pspvsall_cal_exc2_up2	AF106564.1
pspvsall_cal_exc2_up2	AFTPH
pspvsall_cal_exc2_up2	AGL
pspvsall_cal_exc2_up2	AGPAT1
pspvsall_cal_exc2_up2	AGPS
pspvsall_cal_exc2_up2	AIMP2
pspvsall_cal_exc2_up2	AKAP11
pspvsall_cal_exc2_up2	AKR7A2
pspvsall_cal_exc2_up2	AKT1
pspvsall_cal_exc2_up2	AL034417.3
pspvsall_cal_exc2_up2	AL050338.1
pspvsall_cal_exc2_up2	AL080317.3
pspvsall_cal_exc2_up2	AL096711.2
pspvsall_cal_exc2_up2	AL121655.1
pspvsall_cal_exc2_up2	AL121985.1
pspvsall_cal_exc2_up2	AL133410.1
pspvsall_cal_exc2_up2	AL137003.2
pspvsall_cal_exc2_up2	AL157392.5
pspvsall_cal_exc2_up2	AL161729.4
pspvsall_cal_exc2_up2	AL355075.1
pspvsall_cal_exc2_up2	AL356512.1
pspvsall_cal_exc2_up2	AL358075.2
pspvsall_cal_exc2_up2	AL359921.2
pspvsall_cal_exc2_up2	AL360181.3
pspvsall_cal_exc2_up2	AL390198.1
pspvsall_cal_exc2_up2	AL449266.1
pspvsall_cal_exc2_up2	AL590434.1
pspvsall_cal_exc2_up2	AL592183.1
pspvsall_cal_exc2_up2	AL691432.2
pspvsall_cal_exc2_up2	AL731533.2
pspvsall_cal_exc2_up2	AL731577.1
pspvsall_cal_exc2_up2	ALG2
pspvsall_cal_exc2_up2	ALG8
pspvsall_cal_exc2_up2	ALKBH5
pspvsall_cal_exc2_up2	ALKBH6
pspvsall_cal_exc2_up2	AMIGO1
pspvsall_cal_exc2_up2	AMZ2
pspvsall_cal_exc2_up2	ANAPC13
pspvsall_cal_exc2_up2	ANAPC7
pspvsall_cal_exc2_up2	ANKRD34C
pspvsall_cal_exc2_up2	ANKRD40
pspvsall_cal_exc2_up2	ANKRD46
pspvsall_cal_exc2_up2	ANKRD52
pspvsall_cal_exc2_up2	ANKRD54
pspvsall_cal_exc2_up2	ANXA7
pspvsall_cal_exc2_up2	AP001505.1
pspvsall_cal_exc2_up2	AP001604.1
pspvsall_cal_exc2_up2	AP003355.2
pspvsall_cal_exc2_up2	AP003486.1
pspvsall_cal_exc2_up2	AP003781.1
pspvsall_cal_exc2_up2	AP005328.2
pspvsall_cal_exc2_up2	AP1G1
pspvsall_cal_exc2_up2	AP3B2
pspvsall_cal_exc2_up2	AP3M2
pspvsall_cal_exc2_up2	APLP1
pspvsall_cal_exc2_up2	APLP2
pspvsall_cal_exc2_up2	APMAP
pspvsall_cal_exc2_up2	APOOL
pspvsall_cal_exc2_up2	ARCN1
pspvsall_cal_exc2_up2	ARF1
pspvsall_cal_exc2_up2	ARF6
pspvsall_cal_exc2_up2	ARFGAP2
pspvsall_cal_exc2_up2	ARHGAP33
pspvsall_cal_exc2_up2	ARHGEF7
pspvsall_cal_exc2_up2	ARL14EP
pspvsall_cal_exc2_up2	ARL2BP
pspvsall_cal_exc2_up2	ARL4C
pspvsall_cal_exc2_up2	ARL5A
pspvsall_cal_exc2_up2	ARL6IP5
pspvsall_cal_exc2_up2	ARL8A
pspvsall_cal_exc2_up2	ARL8B
pspvsall_cal_exc2_up2	ARMC6
pspvsall_cal_exc2_up2	ARMCX2
pspvsall_cal_exc2_up2	ARMCX5
pspvsall_cal_exc2_up2	ARMT1
pspvsall_cal_exc2_up2	ARPP19
pspvsall_cal_exc2_up2	ARV1
pspvsall_cal_exc2_up2	ASB17
pspvsall_cal_exc2_up2	ASNS
pspvsall_cal_exc2_up2	ATAD1
pspvsall_cal_exc2_up2	ATF5
pspvsall_cal_exc2_up2	ATIC
pspvsall_cal_exc2_up2	ATN1
pspvsall_cal_exc2_up2	ATP11B
pspvsall_cal_exc2_up2	ATP13A5
pspvsall_cal_exc2_up2	ATP1B1
pspvsall_cal_exc2_up2	ATP2A2
pspvsall_cal_exc2_up2	ATP2B1
pspvsall_cal_exc2_up2	ATP2B2
pspvsall_cal_exc2_up2	ATP2B3
pspvsall_cal_exc2_up2	ATP5MC2
pspvsall_cal_exc2_up2	ATP5PB
pspvsall_cal_exc2_up2	ATP6AP1
pspvsall_cal_exc2_up2	ATP6AP2
pspvsall_cal_exc2_up2	ATP6V1C1
pspvsall_cal_exc2_up2	ATP6V1H
pspvsall_cal_exc2_up2	ATXN7L3
pspvsall_cal_exc2_up2	AXIN2
pspvsall_cal_exc2_up2	AZIN2
pspvsall_cal_exc2_up2	B3GNT4
pspvsall_cal_exc2_up2	BAG5
pspvsall_cal_exc2_up2	BAIAP2-DT
pspvsall_cal_exc2_up2	BASP1
pspvsall_cal_exc2_up2	BBIP1
pspvsall_cal_exc2_up2	BCKDHA
pspvsall_cal_exc2_up2	BCKDK
pspvsall_cal_exc2_up2	BET1L
pspvsall_cal_exc2_up2	BEX5
pspvsall_cal_exc2_up2	BHLHE22
pspvsall_cal_exc2_up2	BICD2
pspvsall_cal_exc2_up2	BLMH
pspvsall_cal_exc2_up2	BMPR2
pspvsall_cal_exc2_up2	BMS1
pspvsall_cal_exc2_up2	BRAT1
pspvsall_cal_exc2_up2	BRI3BP
pspvsall_cal_exc2_up2	BTBD1
pspvsall_cal_exc2_up2	BTG3
pspvsall_cal_exc2_up2	BX088645.1
pspvsall_cal_exc2_up2	C11orf24
pspvsall_cal_exc2_up2	C12orf49
pspvsall_cal_exc2_up2	C12orf50
pspvsall_cal_exc2_up2	C19orf73
pspvsall_cal_exc2_up2	C1GALT1C1
pspvsall_cal_exc2_up2	C1orf100
pspvsall_cal_exc2_up2	C1orf123
pspvsall_cal_exc2_up2	C1orf174
pspvsall_cal_exc2_up2	C1QBP
pspvsall_cal_exc2_up2	C2CD4C
pspvsall_cal_exc2_up2	C3orf80
pspvsall_cal_exc2_up2	C4orf3
pspvsall_cal_exc2_up2	C5orf24
pspvsall_cal_exc2_up2	C5orf30
pspvsall_cal_exc2_up2	C5orf51
pspvsall_cal_exc2_up2	C9orf116
pspvsall_cal_exc2_up2	C9orf40
pspvsall_cal_exc2_up2	CA11
pspvsall_cal_exc2_up2	CADM3
pspvsall_cal_exc2_up2	CADM4
pspvsall_cal_exc2_up2	CALB2
pspvsall_cal_exc2_up2	CALM1
pspvsall_cal_exc2_up2	CALM3
pspvsall_cal_exc2_up2	CALR
pspvsall_cal_exc2_up2	CAMK1
pspvsall_cal_exc2_up2	CAMK2N1
pspvsall_cal_exc2_up2	CAMSAP2
pspvsall_cal_exc2_up2	CANX
pspvsall_cal_exc2_up2	CARM1
pspvsall_cal_exc2_up2	CAVIN3
pspvsall_cal_exc2_up2	CBLN4
pspvsall_cal_exc2_up2	CBX1
pspvsall_cal_exc2_up2	CBX4
pspvsall_cal_exc2_up2	CC2D1B
pspvsall_cal_exc2_up2	CCAR2
pspvsall_cal_exc2_up2	CCDC115
